type,capacity,checkin,checkout,num_adults,num_children,name,price,score,avg_review,reviews_count
Hotel,96.0,2024-04-30,2024-05-03,2,0,Presidente,US$326,"7.7
Scored 7.7",Good,"1,498"
Hotel,96.0,2024-04-30,2024-05-03,2,0,Hotel Macià Cóndor,US$276,"7.7
Scored 7.7",Good,"1,930"
Hotel,96.0,2024-04-30,2024-05-03,2,0,Áurea Washington Irving by Eurostars Hotel Company,US$680,"8.9
Scored 8.9",Excellent,"2,693"
Hotel,96.0,2024-04-30,2024-05-03,2,0,Porcel Sabica,US$330,"8.3
Scored 8.3",Very Good,"4,488"
Apartamentos,95.0,2024-04-30,2024-05-03,2,2,Piso Estadio de los Carmenes,US$473,"9.4
Scored 9.4",Wonderful,113
Apartamentos,95.0,2024-04-30,2024-05-03,2,2,Apartamentos Navas 16,US$402,"8.3
Scored 8.3",Very Good,310
Apartamentos,95.0,2024-04-30,2024-05-03,2,2,Casa Montalbán Apartamentos Turísticos,US$561,"8.3
Scored 8.3",Very Good,537
Apartamentos,95.0,2024-04-30,2024-05-03,2,2,ISA Granada,US$509,"8.6
Scored 8.6",Excellent,"2,667"
Apartamentos,95.0,2024-04-30,2024-05-03,2,2,Be Free Granada,US$261,"8.2
Scored 8.2",Very Good,"3,498"
Apartamentos,95.0,2024-04-30,2024-05-03,2,2,Apartamentos Turísticos Mauror,US$761,"9.4
Scored 9.4",Wonderful,777
Apartamentos,95.0,2024-04-30,2024-05-03,2,2,Apartamentos Campo Del Príncipe,US$323,"8.8
Scored 8.8",Excellent,"1,748"
Apartamentos,95.0,2024-04-30,2024-05-03,2,2,Genteel Home Zacatín,US$522,"9.1
Scored 9.1",Wonderful,584
Apartamentos,95.0,2024-04-30,2024-05-03,2,2,Apartamentos Puerta Elvira Suites 3000,US$330,"9.2
Scored 9.2",Wonderful,375
Apartamentos,95.0,2024-04-30,2024-05-03,2,2,Apartamentos de Isabella,US$408,"8.5
Scored 8.5",Very Good,899
Apartamentos,95.0,2024-04-30,2024-05-03,2,2,Apartamentos Realejo Granada Centro 3000,US$307,"8.1
Scored 8.1",Very Good,"1,041"
Apartamentos,95.0,2024-04-30,2024-05-03,2,2,BiBo Suites Real Chancilleria,US$664,"9.5
Scored 9.5",Exceptional,"2,100"
Apartamentos,95.0,2024-04-30,2024-05-03,2,2,Apartamentos Turísticos Las Nieves,US$488,"8.7
Scored 8.7",Excellent,965
Apartamentos,95.0,2024-04-30,2024-05-03,2,2,Apartamentos Turísticos Centro,US$540,"8.7
Scored 8.7",Excellent,321
Apartamentos,95.0,2024-04-30,2024-05-03,2,2,QH Ayuntamiento 02,US$263,"7.7
Scored 7.7",Good,36
Apartamentos,95.0,2024-04-30,2024-05-03,2,2,Palacio Almagra,US$550,"8.8
Scored 8.8",Excellent,612
Apartamentos,95.0,2024-04-30,2024-05-03,2,2,QH La Casa de los Colores,US$305,"8.8
Scored 8.8",Excellent,15
Apartamentos,95.0,2024-04-30,2024-05-03,2,2,Genteel Home Alhóndiga Granada,US$875,"9.4
Scored 9.4",Wonderful,52
Apartamentos,95.0,2024-04-30,2024-05-03,2,2,Nest Flats Granada,US$409,"8.5
Scored 8.5",Very Good,"1,771"
Apartamentos,95.0,2024-04-30,2024-05-03,2,2,tuGuest Isabel la Catolica II Apartment,US$371,"7.6
Scored 7.6",Good,37
Apartamentos,95.0,2024-04-30,2024-05-03,2,2,Patio Zahorí Granada Centro,US$506,"9.2
Scored 9.2",Wonderful,88
Apartamentos,95.0,2024-04-30,2024-05-03,2,2,Zahira Suites,US$373,"6.9
Scored 6.9",Review score,252
Apartamentos,95.0,2024-04-30,2024-05-03,2,2,Apartamentos Luna Suites Granada,US$704,"9.3
Scored 9.3",Wonderful,174
Apartamentos,95.0,2024-04-30,2024-05-03,2,2,Apartamento La Tana centro,US$514,"9.3
Scored 9.3",Wonderful,60
Apartamentos,95.0,2024-04-30,2024-05-03,2,2,Palacio Dorobe,US$690,"8.3
Scored 8.3",Very Good,229
Hotel,97.0,2024-04-30,2024-05-03,2,2,Sercotel Granada Suites,US$596,"9.2
Scored 9.2",Wonderful,"1,971"
Hotel,97.0,2024-04-30,2024-05-03,2,2,Gran Hotel Luna de Granada,US$595,"8.5
Scored 8.5",Very Good,"9,545"
Hotel,97.0,2024-04-30,2024-05-03,2,2,Porcel Alixares,US$497,"8.4
Scored 8.4",Very Good,"9,573"
Hotel,97.0,2024-04-30,2024-05-03,2,2,Hotel Saray,US$526,"8.4
Scored 8.4",Very Good,"9,955"
Hotel,97.0,2024-04-30,2024-05-03,2,2,Hotel Casa Palacete Tablas,US$601,"9.2
Scored 9.2",Wonderful,144
Hotel,97.0,2024-04-30,2024-05-03,2,2,Hotel Comfort Dauro 2,US$431,"8.6
Scored 8.6",Excellent,"3,725"
Hotel,97.0,2024-04-30,2024-05-03,2,2,Hotel Dauro Premier,US$483,"8.6
Scored 8.6",Excellent,"1,481"
Hotel,97.0,2024-04-30,2024-05-03,2,2,Hotel Macià Real De La Alhambra,US$442,"8.5
Scored 8.5",Very Good,"5,298"
Hotel,97.0,2024-04-30,2024-05-03,2,2,Suites Gran Vía 44,US$462,"8.9
Scored 8.9",Excellent,"1,131"
Hotel,97.0,2024-04-30,2024-05-03,2,2,Porcel Sabica,US$521,"8.3
Scored 8.3",Very Good,"4,488"
Hotel,97.0,2024-04-30,2024-05-03,2,2,Hotel Carlos V,US$421,"8.3
Scored 8.3",Very Good,"3,662"
Hotel,97.0,2024-04-30,2024-05-03,2,2,Presidente,US$470,"7.7
Scored 7.7",Good,"1,498"
Hotel,97.0,2024-04-30,2024-05-03,2,2,BiBo Suites San Agustín,US$496,"9.4
Scored 9.4",Wonderful,"1,007"
Hotel,97.0,2024-04-30,2024-05-03,2,2,Elvira Suites,US$625,"8.9
Scored 8.9",Excellent,779
Hotel,97.0,2024-04-30,2024-05-03,2,2,Vincci Albayzin,US$886,"8.5
Scored 8.5",Very Good,"5,591"
Hotel,97.0,2024-04-30,2024-05-03,2,2,Meliá Granada,"US$1,670","8.2
Scored 8.2",Very Good,36
Hotel,97.0,2024-04-30,2024-05-03,2,2,Hostal Viena Plaza Nueva,US$408,"7.3
Scored 7.3",Good,362
Hotel,97.0,2024-04-30,2024-05-03,2,2,Casual Ilbira Granada,US$673,"8.8
Scored 8.8",Excellent,620
Hotel,97.0,2024-04-30,2024-05-03,2,2,Hotel Colón Centro,US$906,"8.4
Scored 8.4",Very Good,"2,500"
Hotel,97.0,2024-04-30,2024-05-03,2,2,Áurea Catedral by Eurostars Hotel Company,"US$1,140","9.2
Scored 9.2",Wonderful,"5,751"
Hotel,97.0,2024-04-30,2024-05-03,2,2,Hotel Andalucía Center,US$663,"8.8
Scored 8.8",Excellent,"7,327"
Hotel,97.0,2024-04-30,2024-05-03,2,2,Ibis Granada,US$520,"8.3
Scored 8.3",Very Good,"4,466"
Hotel,97.0,2024-04-30,2024-05-03,2,2,Occidental Granada,US$780,"8.7
Scored 8.7",Excellent,"3,210"
Hotel,97.0,2024-04-30,2024-05-03,2,2,Áurea Washington Irving by Eurostars Hotel Company,"US$1,361","8.9
Scored 8.9",Excellent,"2,693"
Hotel,97.0,2024-04-30,2024-05-03,2,2,Barceló Granada Congress,US$970,"8.5
Scored 8.5",Very Good,"5,012"
Apartamentos,95.0,2024-04-30,2024-05-03,5,0,Apartamentos Puerta Elvira Suites 3000,US$330,"9.2
Scored 9.2",Wonderful,375
Apartamentos,95.0,2024-04-30,2024-05-03,5,0,Be Free Granada,US$312,"8.2
Scored 8.2",Very Good,"3,498"
Apartamentos,95.0,2024-04-30,2024-05-03,5,0,Apartamentos Turísticos Mauror,US$812,"9.4
Scored 9.4",Wonderful,777
Apartamentos,95.0,2024-04-30,2024-05-03,5,0,ISA Granada,US$671,"8.6
Scored 8.6",Excellent,"2,667"
Apartamentos,95.0,2024-04-30,2024-05-03,5,0,Apartamentos de Isabella,US$538,"8.5
Scored 8.5",Very Good,899
Apartamentos,95.0,2024-04-30,2024-05-03,5,0,Genteel Home Alhóndiga Granada,US$875,"9.4
Scored 9.4",Wonderful,52
Apartamentos,95.0,2024-04-30,2024-05-03,5,0,Apartamentos Navas 16,US$440,"8.3
Scored 8.3",Very Good,310
Apartamentos,95.0,2024-04-30,2024-05-03,5,0,Apartamentos Realejo Granada Centro 3000,US$614,"8.1
Scored 8.1",Very Good,"1,041"
Apartamentos,95.0,2024-04-30,2024-05-03,5,0,Zahira Suites,US$373,"6.9
Scored 6.9",Review score,252
Apartamentos,95.0,2024-04-30,2024-05-03,5,0,Apartamento La Tana centro,US$514,"9.3
Scored 9.3",Wonderful,60
Apartamentos,95.0,2024-04-30,2024-05-03,5,0,CASA LA TONÁ,US$614,"8.3
Scored 8.3",Very Good,57
Apartamentos,95.0,2024-04-30,2024-05-03,5,0,BiBo Suites Real Chancilleria,US$704,"9.5
Scored 9.5",Exceptional,"2,100"
Apartamentos,95.0,2024-04-30,2024-05-03,5,0,Dúplex FAJALAUZA ALBAICÍN,US$481,"9.5
Scored 9.5",Exceptional,6
Apartamentos,95.0,2024-04-30,2024-05-03,5,0,Puro Albaycin,US$648,"8.8
Scored 8.8",Excellent,104
Apartamentos,95.0,2024-04-30,2024-05-03,5,0,tuGuest Alhondiga II Apartment,US$534,"7.9
Scored 7.9",Good,13
Apartamentos,95.0,2024-04-30,2024-05-03,5,0,NEW El Generalife cerca centro ciudad y Sierra Nevada,US$488,"8.1
Scored 8.1",Very Good,7
Apartamentos,95.0,2024-04-30,2024-05-03,5,0,Palacio Dorobe,US$820,"8.3
Scored 8.3",Very Good,229
Apartamentos,95.0,2024-04-30,2024-05-03,5,0,Palacio Almagra,US$709,"8.8
Scored 8.8",Excellent,612
Apartamentos,95.0,2024-04-30,2024-05-03,5,0,Piso Estadio de los Carmenes,US$499,"9.4
Scored 9.4",Wonderful,113
Apartamentos,95.0,2024-04-30,2024-05-03,5,0,Apartaments Center 2 bedrooms,US$648,"8.5
Scored 8.5",Very Good,279
Apartamentos,95.0,2024-04-30,2024-05-03,5,0,POWER HOME,US$481,"8.8
Scored 8.8",Excellent,46
Apartamentos,95.0,2024-04-30,2024-05-03,5,0,tuGuest Duquesa Apartment,US$528,-,-,-
Apartamentos,95.0,2024-04-30,2024-05-03,5,0,Casa Montalbán Apartamentos Turísticos,US$947,"8.3
Scored 8.3",Very Good,537
Apartamentos,95.0,2024-04-30,2024-05-03,5,0,Apartamentos Turísticos Centro,US$975,"8.7
Scored 8.7",Excellent,321
Apartamentos,95.0,2024-04-30,2024-05-03,5,0,tuGuest Pedro Antonio Apartment,US$501,"7.8
Scored 7.8",Good,5
Hotel,97.0,2024-04-30,2024-05-03,5,0,Elvira Suites,US$689,"8.9
Scored 8.9",Excellent,779
Hotel,97.0,2024-04-30,2024-05-03,5,0,Meliá Granada,"US$2,515","8.2
Scored 8.2",Very Good,36
Hotel,97.0,2024-04-30,2024-05-03,5,0,Hotel Comfort Dauro 2,US$671,"8.6
Scored 8.6",Excellent,"3,725"
Hotel,97.0,2024-04-30,2024-05-03,5,0,Hotel Casa Palacete Tablas,"US$1,062","9.2
Scored 9.2",Wonderful,144
Hotel,97.0,2024-04-30,2024-05-03,5,0,Porcel Alixares,US$755,"8.4
Scored 8.4",Very Good,"9,573"
Hotel,97.0,2024-04-30,2024-05-03,5,0,Hotel Saray,US$752,"8.4
Scored 8.4",Very Good,"9,955"
Hotel,97.0,2024-04-30,2024-05-03,5,0,Hotel Dauro Premier,US$777,"8.6
Scored 8.6",Excellent,"1,481"
Hotel,97.0,2024-04-30,2024-05-03,5,0,Presidente,US$796,"7.7
Scored 7.7",Good,"1,498"
Hotel,97.0,2024-04-30,2024-05-03,5,0,Vincci Albayzin,US$909,"8.5
Scored 8.5",Very Good,"5,591"
Hotel,97.0,2024-04-30,2024-05-03,5,0,Occidental Granada,US$975,"8.7
Scored 8.7",Excellent,"3,210"
Hotel,97.0,2024-04-30,2024-05-03,5,0,Gran Hotel Luna de Granada,"US$1,041","8.5
Scored 8.5",Very Good,"9,545"
Hotel,97.0,2024-04-30,2024-05-03,5,0,Hotel Andalucía Center,US$799,"8.8
Scored 8.8",Excellent,"7,327"
Hotel,97.0,2024-04-30,2024-05-03,5,0,Hotel Macià Real De La Alhambra,US$674,"8.5
Scored 8.5",Very Good,"5,298"
Hotel,97.0,2024-04-30,2024-05-03,5,0,Hotel Carlos V,US$842,"8.3
Scored 8.3",Very Good,"3,662"
Hotel,97.0,2024-04-30,2024-05-03,5,0,Eurostars Puerta Real,"US$1,303","8.9
Scored 8.9",Excellent,"4,098"
Hotel,97.0,2024-04-30,2024-05-03,5,0,Hotel Macià Monasterio de los Basilios,US$791,"8.1
Scored 8.1",Very Good,"2,877"
Hotel,97.0,2024-04-30,2024-05-03,5,0,Porcel Sabica,US$798,"8.3
Scored 8.3",Very Good,"4,488"
Hotel,97.0,2024-04-30,2024-05-03,5,0,Hotel Mercader de Sedas,"US$1,111","8.5
Scored 8.5",Very Good,"2,212"
Hotel,97.0,2024-04-30,2024-05-03,5,0,Áurea Catedral by Eurostars Hotel Company,"US$1,948","9.2
Scored 9.2",Wonderful,"5,751"
Hotel,97.0,2024-04-30,2024-05-03,5,0,Barceló Granada Congress,"US$1,338","8.5
Scored 8.5",Very Good,"5,012"
Hotel,97.0,2024-04-30,2024-05-03,5,0,Las Nieves,"US$1,017","8.4
Scored 8.4",Very Good,"2,423"
Hotel,97.0,2024-04-30,2024-05-03,5,0,Hotel Granada Center,"US$1,888","9.1
Scored 9.1",Wonderful,"8,970"
Hotel,97.0,2024-04-30,2024-05-03,5,0,"Hotel Palacio de Santa Paula, Autograph Collection","US$2,935","8.4
Scored 8.4",Very Good,586
Hotel,97.0,2024-04-30,2024-05-03,5,0,Hotel Reina Mora,US$630,"8.0
Scored 8.0",Very Good,81
Hotel,97.0,2024-04-30,2024-05-03,5,0,Hostal Viena Plaza Nueva,US$637,"7.3
Scored 7.3",Good,362
Apartamentos,98.0,2024-04-30,2024-05-03,4,3,Zahira Suites,US$373,"6.9
Scored 6.9",Review score,252
Apartamentos,98.0,2024-04-30,2024-05-03,4,3,Apartamentos Realejo Granada Centro 3000,US$614,"8.1
Scored 8.1",Very Good,"1,041"
Apartamentos,98.0,2024-04-30,2024-05-03,4,3,Genteel Home Alhóndiga Granada,US$875,"9.4
Scored 9.4",Wonderful,52
Apartamentos,98.0,2024-04-30,2024-05-03,4,3,NEW El Generalife cerca centro ciudad y Sierra Nevada,US$488,"8.1
Scored 8.1",Very Good,7
Apartamentos,98.0,2024-04-30,2024-05-03,4,3,Apartamentos de Isabella,US$744,"8.5
Scored 8.5",Very Good,899
Apartamentos,98.0,2024-04-30,2024-05-03,4,3,ISA Granada,"US$1,113","8.6
Scored 8.6",Excellent,"2,667"
Apartamentos,98.0,2024-04-30,2024-05-03,4,3,Cielo Granada,US$890,"8.9
Scored 8.9",Excellent,123
Apartamentos,98.0,2024-04-30,2024-05-03,4,3,tuGuest Duquesa Apartment,US$571,-,-,-
Apartamentos,98.0,2024-04-30,2024-05-03,4,3,Céntrico apartamento inteligente,US$690,"9.2
Scored 9.2",Wonderful,15
Apartamentos,98.0,2024-04-30,2024-05-03,4,3,Libelle,"US$1,049","9.9
Scored 9.9",Exceptional,7
Apartamentos,98.0,2024-04-30,2024-05-03,4,3,Palacio Almagra,"US$1,115","8.8
Scored 8.8",Excellent,612
Apartamentos,98.0,2024-04-30,2024-05-03,4,3,Apartamentos Turísticos Centro,"US$1,046","8.7
Scored 8.7",Excellent,321
Apartamentos,98.0,2024-04-30,2024-05-03,4,3,Preciosa vivienda con gran terraza muy luminoso,US$786,"8.5
Scored 8.5",Very Good,29
Apartamentos,98.0,2024-04-30,2024-05-03,4,3,New Arab Baths Apartament,US$820,"7.4
Scored 7.4",Good,106
Apartamentos,98.0,2024-04-30,2024-05-03,4,3,Palacio Dorobe,"US$1,234","8.3
Scored 8.3",Very Good,229
Apartamentos,98.0,2024-04-30,2024-05-03,4,3,Ferola Homes,US$711,"9.5
Scored 9.5",Exceptional,4
Apartamentos,98.0,2024-04-30,2024-05-03,4,3,Alojamientos Rurales Las Eras,US$359,"8.8
Scored 8.8",Excellent,56
Apartamentos,98.0,2024-04-30,2024-05-03,4,3,El Ladrón De Agua Palacete,"US$2,999","10
Scored 10",Exceptional,1
Apartamentos,98.0,2024-04-30,2024-05-03,4,3,Biznaga Nevada,"US$1,153","9.7
Scored 9.7",Exceptional,7
Apartamentos,98.0,2024-04-30,2024-05-03,4,3,Apartamentos Luna Suites Granada,"US$11,267","9.3
Scored 9.3",Wonderful,174
Apartamentos,98.0,2024-04-30,2024-05-03,4,3,El Refugio De Noa,"US$1,052",-,-,-
Apartamentos,98.0,2024-04-30,2024-05-03,4,3,Magnífico chalet entre Sierra Nevada y Granada,US$625,"9.1
Scored 9.1",Wonderful,14
Apartamentos,98.0,2024-04-30,2024-05-03,4,3,Castillo Esmeralda,"US$1,046","8.3
Scored 8.3",Very Good,72
Apartamentos,98.0,2024-04-30,2024-05-03,4,3,Apartamentos Turísticos Cumbres Verdes,US$471,"8.7
Scored 8.7",Excellent,603
Apartamentos,98.0,2024-04-30,2024-05-03,4,3,Apartamentos Turísticos Cúllar Vega,US$932,"9.4
Scored 9.4",Wonderful,112
Hotel,97.0,2024-04-30,2024-05-03,4,3,Hotel Comfort Dauro 2,US$798,"8.6
Scored 8.6",Excellent,"3,725"
Hotel,97.0,2024-04-30,2024-05-03,4,3,Presidente,US$796,"7.7
Scored 7.7",Good,"1,498"
Hotel,97.0,2024-04-30,2024-05-03,4,3,Gran Hotel Luna de Granada,"US$1,130","8.5
Scored 8.5",Very Good,"9,545"
Hotel,97.0,2024-04-30,2024-05-03,4,3,Hotel Macià Real De La Alhambra,US$784,"8.5
Scored 8.5",Very Good,"5,298"
Hotel,97.0,2024-04-30,2024-05-03,4,3,Hotel Carlos V,US$842,"8.3
Scored 8.3",Very Good,"3,662"
Hotel,97.0,2024-04-30,2024-05-03,4,3,Hotel Saray,US$937,"8.4
Scored 8.4",Very Good,"9,955"
Hotel,97.0,2024-04-30,2024-05-03,4,3,Porcel Alixares,US$910,"8.4
Scored 8.4",Very Good,"9,573"
Hotel,97.0,2024-04-30,2024-05-03,4,3,Hotel Dauro Premier,US$904,"8.6
Scored 8.6",Excellent,"1,481"
Hotel,97.0,2024-04-30,2024-05-03,4,3,Porcel Sabica,US$955,"8.3
Scored 8.3",Very Good,"4,488"
Hotel,97.0,2024-04-30,2024-05-03,4,3,Vincci Albayzin,"US$1,268","8.5
Scored 8.5",Very Good,"5,591"
Hotel,97.0,2024-04-30,2024-05-03,4,3,Ibis Granada,US$788,"8.3
Scored 8.3",Very Good,"4,466"
Hotel,97.0,2024-04-30,2024-05-03,4,3,Occidental Granada,"US$1,318","8.7
Scored 8.7",Excellent,"3,210"
Hotel,97.0,2024-04-30,2024-05-03,4,3,Hotel Casa Palacete Tablas,"US$1,596","9.2
Scored 9.2",Wonderful,144
Hotel,97.0,2024-04-30,2024-05-03,4,3,Hotel Andalucía Center,"US$1,130","8.8
Scored 8.8",Excellent,"7,327"
Hotel,97.0,2024-04-30,2024-05-03,4,3,Barceló Granada Congress,"US$1,784","8.5
Scored 8.5",Very Good,"5,012"
Hotel,97.0,2024-04-30,2024-05-03,4,3,Eurostars Puerta Real,"US$1,835","8.9
Scored 8.9",Excellent,"4,098"
Hotel,97.0,2024-04-30,2024-05-03,4,3,Hotel Mercader de Sedas,"US$1,634","8.5
Scored 8.5",Very Good,"2,212"
Hotel,97.0,2024-04-30,2024-05-03,4,3,Áurea Washington Irving by Eurostars Hotel Company,"US$2,357","8.9
Scored 8.9",Excellent,"2,693"
Hotel,97.0,2024-04-30,2024-05-03,4,3,Áurea Catedral by Eurostars Hotel Company,"US$2,661","9.2
Scored 9.2",Wonderful,"5,751"
Hotel,97.0,2024-04-30,2024-05-03,4,3,Meliá Granada,"US$2,227","8.2
Scored 8.2",Very Good,36
Hotel,97.0,2024-04-30,2024-05-03,4,3,Hotel Los Girasoles,"US$1,335","7.4
Scored 7.4",Good,189
Hotel,97.0,2024-04-30,2024-05-03,4,3,Hotel Granada Center,"US$3,329","9.1
Scored 9.1",Wonderful,"8,970"
Hotel,97.0,2024-04-30,2024-05-03,4,3,Leonardo Hotel Granada,"US$1,006","8.3
Scored 8.3",Very Good,"1,384"
Hotel,97.0,2024-04-30,2024-05-03,4,3,Hotel Reina Mora,US$908,"8.0
Scored 8.0",Very Good,81
Hotel,97.0,2024-04-30,2024-05-03,4,3,Los Galanes,US$497,"7.3
Scored 7.3",Good,868
Apartamentos,97.0,2024-04-30,2024-05-03,7,0,Genteel Home Alhóndiga Granada,US$875,"9.4
Scored 9.4",Wonderful,52
Apartamentos,97.0,2024-04-30,2024-05-03,7,0,Apartamentos Realejo Granada Centro 3000,US$614,"8.1
Scored 8.1",Very Good,"1,041"
Apartamentos,97.0,2024-04-30,2024-05-03,7,0,POWER HOME,US$577,"8.8
Scored 8.8",Excellent,46
Apartamentos,97.0,2024-04-30,2024-05-03,7,0,NEW El Generalife cerca centro ciudad y Sierra Nevada,US$488,"8.1
Scored 8.1",Very Good,7
Apartamentos,97.0,2024-04-30,2024-05-03,7,0,Puro Albaycin,US$752,"8.8
Scored 8.8",Excellent,104
Apartamentos,97.0,2024-04-30,2024-05-03,7,0,Apartamentos de Isabella,US$820,"8.5
Scored 8.5",Very Good,899
Apartamentos,97.0,2024-04-30,2024-05-03,7,0,ISA Granada,"US$1,113","8.6
Scored 8.6",Excellent,"2,667"
