type,capacity,check-in,check-out,num_adults,num_children,name,price,score,avg_review,reviews_count,Fecha
Apartamentos,97.0,2024-05-16,2024-05-19,2,2,Be Free Granada,US$282,"8.3
Scored 8.3",Very Good,"3,597",
Apartamentos,97.0,2024-05-16,2024-05-19,2,2,Apartamento patio de los leones,US$383,"8.9
Scored 8.9",Excellent,19,
Apartamentos,97.0,2024-05-16,2024-05-19,2,2,Oasis Centro de Granada,US$403,"9.0
Scored 9.0",Wonderful,2,
Apartamentos,97.0,2024-05-16,2024-05-19,2,2,Riad Alhambra by Apolo Homes,US$717,"9.2
Scored 9.2",Wonderful,453,
Apartamentos,97.0,2024-05-16,2024-05-19,2,2,H&H Apartamento Azucena,US$450,"10
Scored 10",Exceptional,1,
Apartamentos,97.0,2024-05-16,2024-05-19,2,2,Chapizhome,US$372,"8.3
Scored 8.3",Very Good,586,
Apartamentos,97.0,2024-05-16,2024-05-19,2,2,ecoSmart Apartments Granada,US$644,"9.6
Scored 9.6",Exceptional,375,
Apartamentos,97.0,2024-05-16,2024-05-19,2,2,Apartamento céntrico alhóndiga,US$410,"9.5
Scored 9.5",Exceptional,2,
Apartamentos,97.0,2024-05-16,2024-05-19,2,2,BiBo Suites Plaza Nueva,US$549,"9.2
Scored 9.2",Wonderful,"2,958",
Apartamentos,97.0,2024-05-16,2024-05-19,2,2,Apartamentos Turísticos Centro,US$394,"8.7
Scored 8.7",Excellent,330,
Apartamentos,97.0,2024-05-16,2024-05-19,2,2,Chezmoihomes Sweet & Trendy nest in Granada Center for 6,US$606,"8.4
Scored 8.4",Very Good,42,
Apartamentos,97.0,2024-05-16,2024-05-19,2,2,BiBo Suites Real Chancilleria,US$657,"9.5
Scored 9.5",Exceptional,"2,138",
Apartamentos,97.0,2024-05-16,2024-05-19,2,2,Patio Zahorí Granada Centro,US$603,"9.2
Scored 9.2",Wonderful,95,
Apartamentos,97.0,2024-05-16,2024-05-19,2,2,Cómodo y moderno apartamento centro Granada,US$485,"9.6
Scored 9.6",Exceptional,70,
Apartamentos,97.0,2024-05-16,2024-05-19,2,2,H&H Suite Palacio de Congresos,US$463,"8.2
Scored 8.2",Very Good,5,
Apartamentos,97.0,2024-05-16,2024-05-19,2,2,CL SUITE Granada,US$487,"9.3
Scored 9.3",Wonderful,8,
Apartamentos,97.0,2024-05-16,2024-05-19,2,2,Apartamentos Luna Suites Granada,US$631,"9.3
Scored 9.3",Wonderful,212,
Apartamentos,97.0,2024-05-16,2024-05-19,2,2,ISA Granada,US$619,"8.6
Scored 8.6",Excellent,"2,706",
Apartamentos,97.0,2024-05-16,2024-05-19,2,2,Luxury Suite Mesones,US$496,"8.8
Scored 8.8",Excellent,4,
Apartamentos,97.0,2024-05-16,2024-05-19,2,2,Apartamentos Casa de la Lonja,US$623,"8.8
Scored 8.8",Excellent,542,
Apartamentos,97.0,2024-05-16,2024-05-19,2,2,Riad Puertas del Albaicín,US$438,"7.3
Scored 7.3",Good,434,
Apartamentos,97.0,2024-05-16,2024-05-19,2,2,PISO RONDA,US$381,"9.2
Scored 9.2",Wonderful,51,
Apartamentos,97.0,2024-05-16,2024-05-19,2,2,Apartamento Blessed,US$265,"8.1
Scored 8.1",Very Good,15,
Apartamentos,97.0,2024-05-16,2024-05-19,2,2,IMEDA APARTAMENTOS RECOGIDAS,US$470,"8.4
Scored 8.4",Very Good,114,
Hotel,98.0,2024-05-16,2024-05-19,2,2,Suites Gran Vía 44,US$394,"8.9
Scored 8.9",Excellent,"1,130",
Hotel,98.0,2024-05-16,2024-05-19,2,2,BiBo Suites San Agustín,US$597,"9.4
Scored 9.4",Wonderful,"1,028",
Hotel,98.0,2024-05-16,2024-05-19,2,2,Hotel Casa Palacete Tablas,US$625,"9.2
Scored 9.2",Wonderful,172,
Hotel,98.0,2024-05-16,2024-05-19,2,2,Hotel Comfort Dauro 2,US$504,"8.6
Scored 8.6",Excellent,"3,772",
Hotel,98.0,2024-05-16,2024-05-19,2,2,Hotel Universal,US$516,"7.8
Scored 7.8",Good,"4,900",
Hotel,98.0,2024-05-16,2024-05-19,2,2,Hotel Dauro Premier,US$627,"8.6
Scored 8.6",Excellent,"1,539",
Hotel,98.0,2024-05-16,2024-05-19,2,2,Hotel Carlos V,US$453,"8.3
Scored 8.3",Very Good,"3,722",
Hotel,98.0,2024-05-16,2024-05-19,2,2,Bubaqia House - Suites Boutique,US$872,"9.6
Scored 9.6",Exceptional,29,
Hotel,98.0,2024-05-16,2024-05-19,2,2,Hostal Arriola,US$478,"8.4
Scored 8.4",Very Good,797,
Hotel,98.0,2024-05-16,2024-05-19,2,2,Hotel Párraga Siete,US$681,"8.8
Scored 8.8",Excellent,"1,763",
Hotel,98.0,2024-05-16,2024-05-19,2,2,Vincci Albayzin,"US$1,107","8.5
Scored 8.5",Very Good,"5,681",
Hotel,98.0,2024-05-16,2024-05-19,2,2,Meliá Granada,"US$1,572","8.4
Scored 8.4",Very Good,49,
Hotel,98.0,2024-05-16,2024-05-19,2,2,Hotel Granada Center,"US$1,162","9.1
Scored 9.1",Wonderful,"9,188",
Hotel,98.0,2024-05-16,2024-05-19,2,2,Áurea Catedral by Eurostars Hotel Company,"US$1,057","9.2
Scored 9.2",Wonderful,"5,768",
Hotel,98.0,2024-05-16,2024-05-19,2,2,Áurea Washington Irving by Eurostars Hotel Company,"US$1,057","8.9
Scored 8.9",Excellent,"2,741",
Hotel,98.0,2024-05-16,2024-05-19,2,2,Leonardo Hotel Granada,US$764,"8.3
Scored 8.3",Very Good,"1,504",
Hotel,98.0,2024-05-16,2024-05-19,2,2,Hotel Boutique Puerta de las Granadas,US$971,"8.7
Scored 8.7",Excellent,"1,689",
Hotel,98.0,2024-05-16,2024-05-19,2,2,B&B HOTEL Granada Estación,US$784,"8.6
Scored 8.6",Excellent,"3,505",
Hotel,98.0,2024-05-16,2024-05-19,2,2,Barceló Granada Congress,"US$1,203","8.5
Scored 8.5",Very Good,"5,006",
Hotel,98.0,2024-05-16,2024-05-19,2,2,La Casa de la Trinidad,"US$1,070","8.7
Scored 8.7",Excellent,"2,575",
Hotel,98.0,2024-05-16,2024-05-19,2,2,Barceló Carmen Granada,"US$1,568","9.0
Scored 9.0",Wonderful,"1,573",
Hotel,98.0,2024-05-16,2024-05-19,2,2,Hotel Mercader de Sedas,US$936,"8.5
Scored 8.5",Very Good,"2,260",
Hotel,98.0,2024-05-16,2024-05-19,2,2,YIT Casablanca,US$695,"7.5
Scored 7.5",Good,"4,009",
Hotel,98.0,2024-05-16,2024-05-19,2,2,Hotel Macià Real De La Alhambra,US$909,"8.5
Scored 8.5",Very Good,"5,383",
Hotel,98.0,2024-05-16,2024-05-19,2,2,Hostal Viena Plaza Nueva,US$604,"7.3
Scored 7.3",Good,376,
Apartamentos,98.0,2024-05-16,2024-05-19,5,0,Apartamentos de Isabella,US$603,"8.6
Scored 8.6",Excellent,923,
Apartamentos,98.0,2024-05-16,2024-05-19,5,0,ISA Granada,US$619,"8.6
Scored 8.6",Excellent,"2,706",
Apartamentos,98.0,2024-05-16,2024-05-19,5,0,Be Free Granada,US$410,"8.3
Scored 8.3",Very Good,"3,597",
Apartamentos,98.0,2024-05-16,2024-05-19,5,0,Apartamentos Correo Viejo de Granada,US$809,"8.5
Scored 8.5",Very Good,852,
Apartamentos,98.0,2024-05-16,2024-05-19,5,0,H&H Apartamento Azucena,US$500,"10
Scored 10",Exceptional,1,
Apartamentos,98.0,2024-05-16,2024-05-19,5,0,BiBo Suites Real Chancilleria,US$775,"9.5
Scored 9.5",Exceptional,"2,138",
Apartamentos,98.0,2024-05-16,2024-05-19,5,0,Zahira Suites,US$431,"6.9
Scored 6.9",Review score,257,
Apartamentos,98.0,2024-05-16,2024-05-19,5,0,H&H Suite Palacio de Congresos,US$514,"8.2
Scored 8.2",Very Good,5,
Apartamentos,98.0,2024-05-16,2024-05-19,5,0,Apartamento céntrico alhóndiga,US$451,"9.5
Scored 9.5",Exceptional,2,
Apartamentos,98.0,2024-05-16,2024-05-19,5,0,Riad Puertas del Albaicín,US$657,"7.3
Scored 7.3",Good,434,
Apartamentos,98.0,2024-05-16,2024-05-19,5,0,Chezmoihomes Sweet & Trendy nest in Granada Center for 6,US$763,"8.4
Scored 8.4",Very Good,42,
Apartamentos,98.0,2024-05-16,2024-05-19,5,0,PISO RONDA,US$399,"9.2
Scored 9.2",Wonderful,51,
Apartamentos,98.0,2024-05-16,2024-05-19,5,0,Apartamento Blessed,US$265,"8.1
Scored 8.1",Very Good,15,
Apartamentos,98.0,2024-05-16,2024-05-19,5,0,El Ladrón De Agua Palacete,"US$2,306","8.5
Scored 8.5",Very Good,2,
Apartamentos,98.0,2024-05-16,2024-05-19,5,0,tuGuest Mano de Hierro Apartment,US$741,-,-,-,
Apartamentos,98.0,2024-05-16,2024-05-19,5,0,Alhambra Apartments,US$416,"7.7
Scored 7.7",Good,23,
Apartamentos,98.0,2024-05-16,2024-05-19,5,0,Apartamento Alborea,US$396,"8.2
Scored 8.2",Very Good,96,
Apartamentos,98.0,2024-05-16,2024-05-19,5,0,Apartamento Fuente de las Batallas,US$508,"8.5
Scored 8.5",Very Good,40,
Apartamentos,98.0,2024-05-16,2024-05-19,5,0,Precioso Piso en pleno centro de Granada,US$486,"8.4
Scored 8.4",Very Good,61,
Apartamentos,98.0,2024-05-16,2024-05-19,5,0,Bright and Elegant Gran Via apartments,US$662,"7.7
Scored 7.7",Good,3,
Apartamentos,98.0,2024-05-16,2024-05-19,5,0,Apartamento Merlo,US$601,"8.9
Scored 8.9",Excellent,11,
Apartamentos,98.0,2024-05-16,2024-05-19,5,0,Terralta,US$267,"9.7
Scored 9.7",Exceptional,3,
Apartamentos,98.0,2024-05-16,2024-05-19,5,0,Que vistas,US$478,"8.7
Scored 8.7",Excellent,9,
Apartamentos,98.0,2024-05-16,2024-05-19,5,0,El Refugio De Noa,US$440,-,-,-,
Apartamentos,98.0,2024-05-16,2024-05-19,5,0,Bonito apartamento vistas espectaculares,US$390,"7.5
Scored 7.5",Good,6,
Hotel,98.0,2024-05-16,2024-05-19,5,0,Hotel Granada Center,"US$1,813","9.1
Scored 9.1",Wonderful,"9,188",
Hotel,98.0,2024-05-16,2024-05-19,5,0,BiBo Suites San Agustín,US$614,"9.4
Scored 9.4",Wonderful,"1,028",
Hotel,98.0,2024-05-16,2024-05-19,5,0,Hotel Casa Palacete Tablas,"US$1,255","9.2
Scored 9.2",Wonderful,172,
Hotel,98.0,2024-05-16,2024-05-19,5,0,Áurea Washington Irving by Eurostars Hotel Company,"US$1,421","8.9
Scored 8.9",Excellent,"2,741",
Hotel,98.0,2024-05-16,2024-05-19,5,0,Hotel Macià Real De La Alhambra,US$896,"8.5
Scored 8.5",Very Good,"5,383",
Hotel,98.0,2024-05-16,2024-05-19,5,0,Hotel Los Girasoles,US$928,"7.4
Scored 7.4",Good,232,
Hotel,98.0,2024-05-16,2024-05-19,5,0,YIT Casablanca,"US$1,022","7.5
Scored 7.5",Good,"4,009",
Hotel,98.0,2024-05-16,2024-05-19,5,0,Hotel Macià Cóndor,US$941,"7.7
Scored 7.7",Good,"1,976",
Hotel,98.0,2024-05-16,2024-05-19,5,0,Hotel Comfort Dauro 2,"US$1,222","8.6
Scored 8.6",Excellent,"3,772",
Hotel,98.0,2024-05-16,2024-05-19,5,0,Porcel Sabica,"US$1,191","8.3
Scored 8.3",Very Good,"4,526",
Hotel,98.0,2024-05-16,2024-05-19,5,0,Meliá Granada,"US$1,665","8.4
Scored 8.4",Very Good,49,
Hotel,98.0,2024-05-16,2024-05-19,5,0,Barceló Granada Congress,"US$1,660","8.5
Scored 8.5",Very Good,"5,006",
Hotel,98.0,2024-05-16,2024-05-19,5,0,La Casa de la Trinidad,"US$1,606","8.7
Scored 8.7",Excellent,"2,575",
Hotel,98.0,2024-05-16,2024-05-19,5,0,Áurea Catedral by Eurostars Hotel Company,"US$1,235","9.2
Scored 9.2",Wonderful,"5,768",
Hotel,98.0,2024-05-16,2024-05-19,5,0,Vincci Albayzin,"US$1,019","8.5
Scored 8.5",Very Good,"5,681",
Hotel,98.0,2024-05-16,2024-05-19,5,0,Hotel Universal,US$925,"7.8
Scored 7.8",Good,"4,900",
Hotel,98.0,2024-05-16,2024-05-19,5,0,CORTIJO LANDETE,"US$1,547","9.0
Scored 9.0",Wonderful,1,
Hotel,98.0,2024-05-16,2024-05-19,5,0,Reino de Granada,US$831,"8.3
Scored 8.3",Very Good,731,
Hotel,98.0,2024-05-16,2024-05-19,5,0,Barceló Carmen Granada,"US$2,015","9.0
Scored 9.0",Wonderful,"1,573",
Hotel,98.0,2024-05-16,2024-05-19,5,0,Leonardo Hotel Granada,"US$1,140","8.3
Scored 8.3",Very Good,"1,504",
Hotel,98.0,2024-05-16,2024-05-19,5,0,B&B HOTEL Granada Estación,"US$1,203","8.6
Scored 8.6",Excellent,"3,505",
Hotel,98.0,2024-05-16,2024-05-19,5,0,"Hotel Palacio de Santa Paula, Autograph Collection","US$3,820","8.4
Scored 8.4",Very Good,582,
Hotel,98.0,2024-05-16,2024-05-19,5,0,Apartamentos Turísticos Aguas de Viznar,US$673,"8.6
Scored 8.6",Excellent,62,
Hotel,98.0,2024-05-16,2024-05-19,5,0,Hotel El Doncel,US$489,"8.1
Scored 8.1",Very Good,276,
Hotel,98.0,2024-05-16,2024-05-19,5,0,YIT Conquista de Granada,"US$1,672","8.1
Scored 8.1",Very Good,"1,246",
Apartamentos,99.0,2024-05-16,2024-05-19,4,3,Zahira Suites,US$431,"6.9
Scored 6.9",Review score,257,
Apartamentos,99.0,2024-05-16,2024-05-19,4,3,ISA Granada,"US$1,183","8.6
Scored 8.6",Excellent,"2,706",
Apartamentos,99.0,2024-05-16,2024-05-19,4,3,Be Free Granada,US$660,"8.3
Scored 8.3",Very Good,"3,597",
Apartamentos,99.0,2024-05-16,2024-05-19,4,3,Riad Puertas del Albaicín,US$657,"7.3
Scored 7.3",Good,434,
Apartamentos,99.0,2024-05-16,2024-05-19,4,3,Chapizhome,US$799,"8.3
Scored 8.3",Very Good,586,
Apartamentos,99.0,2024-05-16,2024-05-19,4,3,BiBo Suites Real Chancilleria,"US$1,315","9.5
Scored 9.5",Exceptional,"2,138",
Apartamentos,99.0,2024-05-16,2024-05-19,4,3,El Ladrón De Agua Palacete,"US$2,818","8.5
Scored 8.5",Very Good,2,
Apartamentos,99.0,2024-05-16,2024-05-19,4,3,Apartamentos Luna Suites Granada,"US$11,368","9.3
Scored 9.3",Wonderful,212,
Apartamentos,99.0,2024-05-16,2024-05-19,4,3,Alhambra Apartments,US$468,"7.7
Scored 7.7",Good,23,
Apartamentos,99.0,2024-05-16,2024-05-19,4,3,El Refugio De Noa,US$472,-,-,-,
Apartamentos,99.0,2024-05-16,2024-05-19,4,3,Apartamento Alborea,US$527,"8.2
Scored 8.2",Very Good,96,
Apartamentos,99.0,2024-05-16,2024-05-19,4,3,Mirador de la Lona,"US$1,339","9.3
Scored 9.3",Wonderful,208,
Apartamentos,99.0,2024-05-16,2024-05-19,4,3,Alojamientos Rurales Las Eras,US$365,"8.8
Scored 8.8",Excellent,56,
Apartamentos,99.0,2024-05-16,2024-05-19,4,3,Cortijo Pilongo,US$684,"9.5
Scored 9.5",Exceptional,113,
Apartamentos,99.0,2024-05-16,2024-05-19,4,3,Apartamentos Turísticos Aguas de Viznar,US$662,"8.6
Scored 8.6",Excellent,62,
Apartamentos,99.0,2024-05-16,2024-05-19,4,3,Cortijo Balzain,US$980,"8.7
Scored 8.7",Excellent,239,
Apartamentos,99.0,2024-05-16,2024-05-19,4,3,Casa Fuerte de Zahora,US$934,-,-,-,
Apartamentos,99.0,2024-05-16,2024-05-19,4,3,Nieve,US$204,"8.8
Scored 8.8",Excellent,125,
Apartamentos,99.0,2024-05-16,2024-05-19,4,3,TODOSIERRANEVADA ZONA BAJA - MONTBLANC VISTAS A LA MONTANA - Junto a los Telecabinas,US$319,"8.4
Scored 8.4",Very Good,652,
Apartamentos,99.0,2024-05-16,2024-05-19,4,3,MULHACEN,US$253,"8.9
Scored 8.9",Excellent,69,
Apartamentos,99.0,2024-05-16,2024-05-19,4,3,AMANECER,US$249,"9.3
Scored 9.3",Wonderful,53,
Apartamentos,99.0,2024-05-16,2024-05-19,4,3,TODOSIERRANEVADA ZONA BAJA - EDIFICIO ALHAMBRA - Piscina y Wifi - Junto a los Telecabinas,US$373,"9.1
Scored 9.1",Wonderful,39,
Apartamentos,99.0,2024-05-16,2024-05-19,4,3,Exclusivo DÚPLEX en la PLAZA,US$363,"7.7
Scored 7.7",Good,202,
Apartamentos,99.0,2024-05-16,2024-05-19,4,3,TODOSIERRANEVADA - Dúplex 4 Dormitorios - VISTAS ESPECTACULARES A LA MONTANA,US$280,"8.7
Scored 8.7",Excellent,3,
Apartamentos,99.0,2024-05-16,2024-05-19,4,3,Inside Plaza Sierra Nevada,US$809,"8.8
Scored 8.8",Excellent,879,
Hotel,99.0,2024-05-16,2024-05-19,4,3,Hotel Granada Center,"US$2,394","9.1
Scored 9.1",Wonderful,"9,188",
Hotel,99.0,2024-05-16,2024-05-19,4,3,Áurea Catedral by Eurostars Hotel Company,"US$1,764","9.2
Scored 9.2",Wonderful,"5,768",
Hotel,99.0,2024-05-16,2024-05-19,4,3,Áurea Washington Irving by Eurostars Hotel Company,"US$1,949","8.9
Scored 8.9",Excellent,"2,741",
Hotel,99.0,2024-05-16,2024-05-19,4,3,Hotel Comfort Dauro 2,"US$1,255","8.6
Scored 8.6",Excellent,"3,772",
Hotel,99.0,2024-05-16,2024-05-19,4,3,Vincci Albayzin,"US$1,423","8.5
Scored 8.5",Very Good,"5,681",
Hotel,99.0,2024-05-16,2024-05-19,4,3,Hotel Macià Real De La Alhambra,"US$1,384","8.5
Scored 8.5",Very Good,"5,383",
Hotel,99.0,2024-05-16,2024-05-19,4,3,La Casa de la Trinidad,"US$1,780","8.7
Scored 8.7",Excellent,"2,575",
Hotel,99.0,2024-05-16,2024-05-19,4,3,YIT Casablanca,"US$1,369","7.5
Scored 7.5",Good,"4,009",
Hotel,99.0,2024-05-16,2024-05-19,4,3,Barceló Granada Congress,"US$2,213","8.5
Scored 8.5",Very Good,"5,006",
Hotel,99.0,2024-05-16,2024-05-19,4,3,Meliá Granada,"US$2,549","8.4
Scored 8.4",Very Good,49,
Hotel,99.0,2024-05-16,2024-05-19,4,3,Hotel Los Girasoles,"US$1,400","7.4
Scored 7.4",Good,232,
Hotel,99.0,2024-05-16,2024-05-19,4,3,"Hotel Palacio de Santa Paula, Autograph Collection","US$5,578","8.4
Scored 8.4",Very Good,582,
Hotel,99.0,2024-05-16,2024-05-19,4,3,Hotel Universal,US$925,"7.8
Scored 7.8",Good,"4,900",
Hotel,99.0,2024-05-16,2024-05-19,4,3,Leonardo Hotel Granada,"US$1,212","8.3
Scored 8.3",Very Good,"1,504",
Hotel,99.0,2024-05-16,2024-05-19,4,3,B&B HOTEL Granada Estación,"US$1,203","8.6
Scored 8.6",Excellent,"3,505",
Hotel,99.0,2024-05-16,2024-05-19,4,3,Barceló Carmen Granada,"US$2,626","9.0
Scored 9.0",Wonderful,"1,573",
Hotel,99.0,2024-05-16,2024-05-19,4,3,Apartamentos Turísticos Aguas de Viznar,US$662,"8.6
Scored 8.6",Excellent,62,
Hotel,99.0,2024-05-16,2024-05-19,4,3,Hotel El Doncel,US$727,"8.1
Scored 8.1",Very Good,276,
Hotel,99.0,2024-05-16,2024-05-19,4,3,YIT Conquista de Granada,"US$1,672","8.1
Scored 8.1",Very Good,"1,246",
Hotel,99.0,2024-05-16,2024-05-19,4,3,Hotel Lindaraja,US$524,"6.0
Scored 6.0",Review score,61,
Hotel,99.0,2024-05-16,2024-05-19,4,3,Hotel El Guerra,US$717,"8.3
Scored 8.3",Very Good,"1,058",
Hotel,99.0,2024-05-16,2024-05-19,4,3,Quéntar Hotel Rural,US$760,"8.6
Scored 8.6",Excellent,137,
Hotel,99.0,2024-05-16,2024-05-19,4,3,Hotel Juan Francisco,US$557,"8.7
Scored 8.7",Excellent,675,
Hotel,99.0,2024-05-16,2024-05-19,4,3,Hotel El Cruce Chauchina,US$693,"7.6
Scored 7.6",Good,329,
Hotel,99.0,2024-05-16,2024-05-19,4,3,Apartamentos Sierra Nevada Prime Bluettravel,"US$1,174","6.5
Scored 6.5",Review score,254,
Apartamentos,99.0,2024-05-16,2024-05-19,7,0,Riad Puertas del Albaicín,US$481,"7.3
Scored 7.3",Good,434,
Apartamentos,99.0,2024-05-16,2024-05-19,7,0,Be Free Granada,US$660,"8.3
Scored 8.3",Very Good,"3,597",
