type,capacity,checkin,checkout,num_adults,num_children,name,price,score,avg_review,reviews_count
Apartamentos,98.0,2024-04-25,2024-04-28,2,2,Preciosa vivienda con gran terraza muy luminoso,US$657,"8.5
Scored 8.5",Very Good,29
Apartamentos,98.0,2024-04-25,2024-04-28,2,2,Apartamento Snow Nevada,US$266,"6.6
Scored 6.6",Review score,17
Apartamentos,98.0,2024-04-25,2024-04-28,2,2,Alojamientos Rurales Las Eras,US$266,"8.8
Scored 8.8",Excellent,56
Apartamentos,98.0,2024-04-25,2024-04-28,2,2,Apartamento con la playa a 200 metros,US$444,"8.5
Scored 8.5",Very Good,11
Apartamentos,98.0,2024-04-25,2024-04-28,2,2,Apartamento Sierra Nevada Edificio Montaire,US$522,"7.9
Scored 7.9",Good,14
Hotel,98.0,2024-04-25,2024-04-28,2,2,Hotel Granada Center,"US$2,619","9.1
Scored 9.1",Wonderful,"8,928"
Hotel,98.0,2024-04-25,2024-04-28,2,2,Hotel Carlos V,US$426,"8.3
Scored 8.3",Very Good,"3,644"
Hotel,98.0,2024-04-25,2024-04-28,2,2,Porcel Alixares,US$641,"8.4
Scored 8.4",Very Good,"9,530"
Hotel,98.0,2024-04-25,2024-04-28,2,2,Hotel Macià Granada Five Senses Rooms & Suites,US$681,"8.6
Scored 8.6",Excellent,"4,810"
Hotel,98.0,2024-04-25,2024-04-28,2,2,Barceló Granada Congress,US$844,"8.5
Scored 8.5",Very Good,"5,006"
Hotel,98.0,2024-04-25,2024-04-28,2,2,Porcel Sabica,US$649,"8.3
Scored 8.3",Very Good,"4,486"
Hotel,98.0,2024-04-25,2024-04-28,2,2,Occidental Granada,US$823,"8.7
Scored 8.7",Excellent,"3,200"
Hotel,98.0,2024-04-25,2024-04-28,2,2,Vincci Albayzin,US$917,"8.5
Scored 8.5",Very Good,"5,575"
Hotel,98.0,2024-04-25,2024-04-28,2,2,Hotel Abades Recogidas,US$727,"8.1
Scored 8.1",Very Good,"2,133"
Hotel,98.0,2024-04-25,2024-04-28,2,2,Gran Hotel Luna de Granada,"US$1,079","8.5
Scored 8.5",Very Good,"9,529"
Hotel,98.0,2024-04-25,2024-04-28,2,2,Áurea Washington Irving by Eurostars Hotel Company,"US$1,340","8.9
Scored 8.9",Excellent,"2,678"
Hotel,98.0,2024-04-25,2024-04-28,2,2,Áurea Catedral by Eurostars Hotel Company,"US$1,276","9.2
Scored 9.2",Wonderful,"5,738"
Hotel,98.0,2024-04-25,2024-04-28,2,2,Catalonia Granada,US$898,"8.9
Scored 8.9",Excellent,"4,136"
Hotel,98.0,2024-04-25,2024-04-28,2,2,Los Angeles Hotel & Spa,US$497,"7.5
Scored 7.5",Good,"2,198"
Hotel,98.0,2024-04-25,2024-04-28,2,2,NH Collection Victoria,"US$1,102","8.7
Scored 8.7",Excellent,"1,323"
Hotel,98.0,2024-04-25,2024-04-28,2,2,Bubaqia House - Suites Boutique,US$730,"9.7
Scored 9.7",Exceptional,24
Hotel,98.0,2024-04-25,2024-04-28,2,2,Hospes Palacio de los Patos,"US$1,847","8.6
Scored 8.6",Excellent,"1,296"
Hotel,98.0,2024-04-25,2024-04-28,2,2,YIT Casablanca,US$701,"7.5
Scored 7.5",Good,"3,965"
Hotel,98.0,2024-04-25,2024-04-28,2,2,La Casa de la Trinidad,"US$1,036","8.7
Scored 8.7",Excellent,"2,539"
Hotel,98.0,2024-04-25,2024-04-28,2,2,Hotel Los Girasoles,US$905,"7.4
Scored 7.4",Good,184
Hotel,98.0,2024-04-25,2024-04-28,2,2,Alhambra Palace Hotel,"US$2,767","8.7
Scored 8.7",Excellent,"1,523"
Hotel,98.0,2024-04-25,2024-04-28,2,2,Meliá Granada,"US$1,772","8.2
Scored 8.2",Very Good,32
Hotel,98.0,2024-04-25,2024-04-28,2,2,Princesa Ana,US$855,"7.7
Scored 7.7",Good,"1,088"
Hotel,98.0,2024-04-25,2024-04-28,2,2,Reino de Granada,US$937,"8.2
Scored 8.2",Very Good,712
Hotel,98.0,2024-04-25,2024-04-28,2,2,Hotel Granada Palace,US$572,"8.3
Scored 8.3",Very Good,763
Apartamentos,99.0,2024-04-25,2024-04-28,5,0,Be Free Granada,US$433,"8.2
Scored 8.2",Very Good,"3,480"
Apartamentos,99.0,2024-04-25,2024-04-28,5,0,Apartamento Cecilio Sierra Nevada,US$317,"8.6
Scored 8.6",Excellent,8
Apartamentos,99.0,2024-04-25,2024-04-28,5,0,Casa Montalbán Apartamentos Turísticos,US$712,"8.3
Scored 8.3",Very Good,532
Apartamentos,99.0,2024-04-25,2024-04-28,5,0,Bib Rambla Luxury Apartments by Apolo Homes,US$896,"9.4
Scored 9.4",Wonderful,267
Apartamentos,99.0,2024-04-25,2024-04-28,5,0,Terralta,US$331,"9.5
Scored 9.5",Exceptional,2
Apartamentos,99.0,2024-04-25,2024-04-28,5,0,Apartamentos de Isabella,US$650,"8.5
Scored 8.5",Very Good,895
Apartamentos,99.0,2024-04-25,2024-04-28,5,0,Preciosa vivienda con gran terraza muy luminoso,US$710,"8.5
Scored 8.5",Very Good,29
Apartamentos,99.0,2024-04-25,2024-04-28,5,0,Luxury Suite Solarillo de Gracia,US$505,-,-,-
Apartamentos,99.0,2024-04-25,2024-04-28,5,0,Alojamientos Rurales Las Eras,US$359,"8.8
Scored 8.8",Excellent,56
Apartamentos,99.0,2024-04-25,2024-04-28,5,0,El Ladrón De Agua Palacete,"US$1,930","10
Scored 10",Exceptional,1
Apartamentos,99.0,2024-04-25,2024-04-28,5,0,Romantic apartment in Granada with shared pool,"US$1,334","7.0
Scored 7.0",Good,1
Apartamentos,99.0,2024-04-25,2024-04-28,5,0,Moderno Apartamento Centro de Granada 2,"US$4,276","8.6
Scored 8.6",Excellent,37
Apartamentos,99.0,2024-04-25,2024-04-28,5,0,Apartamentos Luna Suites Granada,"US$1,619","9.2
Scored 9.2",Wonderful,158
Apartamentos,99.0,2024-04-25,2024-04-28,5,0,Bubaqia House - Suites Boutique,"US$1,335","9.7
Scored 9.7",Exceptional,24
Apartamentos,99.0,2024-04-25,2024-04-28,5,0,Las Mellizas,US$449,"8.7
Scored 8.7",Excellent,26
Apartamentos,99.0,2024-04-25,2024-04-28,5,0,- Preciosa casa con Piscina - Cerca del centro,"US$1,069","5.3
Scored 5.3",Review score,3
Apartamentos,99.0,2024-04-25,2024-04-28,5,0,Cozy apartment in Las Gabias with a great terrace,US$292,"7.9
Scored 7.9",Good,10
Apartamentos,99.0,2024-04-25,2024-04-28,5,0,Cortijo Pilongo,"US$1,026","9.5
Scored 9.5",Exceptional,112
Apartamentos,99.0,2024-04-25,2024-04-28,5,0,Apartamentos Turísticos Aguas de Viznar,US$668,"8.6
Scored 8.6",Excellent,58
Apartamentos,99.0,2024-04-25,2024-04-28,5,0,Home in nature,US$416,-,-,-
Apartamentos,99.0,2024-04-25,2024-04-28,5,0,Casa Fuerte de Zahora,US$556,-,-,-
Apartamentos,99.0,2024-04-25,2024-04-28,5,0,MONTE OIZ CON VISTAS,US$128,"5.6
Scored 5.6",Review score,7
Apartamentos,99.0,2024-04-25,2024-04-28,5,0,"Cozy apartment, Free Parking, Terrace & Views",US$290,"8.6
Scored 8.6",Excellent,7
Apartamentos,99.0,2024-04-25,2024-04-28,5,0,Nube,US$223,"7.8
Scored 7.8",Good,49
Apartamentos,99.0,2024-04-25,2024-04-28,5,0,Cielo,US$280,"8.9
Scored 8.9",Excellent,82
Hotel,98.0,2024-04-25,2024-04-28,5,0,Hotel Granada Center,"US$2,846","9.1
Scored 9.1",Wonderful,"8,928"
Hotel,98.0,2024-04-25,2024-04-28,5,0,Gran Hotel Luna de Granada,"US$1,049","8.5
Scored 8.5",Very Good,"9,529"
Hotel,98.0,2024-04-25,2024-04-28,5,0,Occidental Granada,US$935,"8.7
Scored 8.7",Excellent,"3,200"
Hotel,98.0,2024-04-25,2024-04-28,5,0,Porcel Alixares,US$975,"8.4
Scored 8.4",Very Good,"9,530"
Hotel,98.0,2024-04-25,2024-04-28,5,0,Vincci Albayzin,"US$1,376","8.5
Scored 8.5",Very Good,"5,575"
Hotel,98.0,2024-04-25,2024-04-28,5,0,Barceló Granada Congress,"US$1,165","8.5
Scored 8.5",Very Good,"5,006"
Hotel,98.0,2024-04-25,2024-04-28,5,0,Checkin Camino de Granada,US$904,"7.4
Scored 7.4",Good,"2,878"
Hotel,98.0,2024-04-25,2024-04-28,5,0,Porcel Sabica,US$996,"8.3
Scored 8.3",Very Good,"4,486"
Hotel,98.0,2024-04-25,2024-04-28,5,0,YIT Casablanca,"US$1,028","7.5
Scored 7.5",Good,"3,965"
Hotel,98.0,2024-04-25,2024-04-28,5,0,Catalonia Granada,"US$1,315","8.9
Scored 8.9",Excellent,"4,136"
Hotel,98.0,2024-04-25,2024-04-28,5,0,Hotel Boutique Puerta de las Granadas,"US$1,234","8.7
Scored 8.7",Excellent,"1,657"
Hotel,98.0,2024-04-25,2024-04-28,5,0,Áurea Catedral by Eurostars Hotel Company,"US$1,914","9.2
Scored 9.2",Wonderful,"5,738"
Hotel,98.0,2024-04-25,2024-04-28,5,0,Hospes Palacio de los Patos,"US$2,770","8.6
Scored 8.6",Excellent,"1,296"
Hotel,98.0,2024-04-25,2024-04-28,5,0,Áurea Washington Irving by Eurostars Hotel Company,"US$2,071","8.9
Scored 8.9",Excellent,"2,678"
Hotel,98.0,2024-04-25,2024-04-28,5,0,NH Collection Victoria,"US$1,653","8.7
Scored 8.7",Excellent,"1,323"
Hotel,98.0,2024-04-25,2024-04-28,5,0,Alhambra Palace Hotel,"US$3,502","8.7
Scored 8.7",Excellent,"1,523"
Hotel,98.0,2024-04-25,2024-04-28,5,0,Meliá Granada,"US$2,517","8.2
Scored 8.2",Very Good,32
Hotel,98.0,2024-04-25,2024-04-28,5,0,Ana María,US$808,"7.4
Scored 7.4",Good,442
Hotel,98.0,2024-04-25,2024-04-28,5,0,Reino de Granada,US$851,"8.2
Scored 8.2",Very Good,712
Hotel,98.0,2024-04-25,2024-04-28,5,0,Los Angeles Hotel & Spa,US$930,"7.5
Scored 7.5",Good,"2,198"
Hotel,98.0,2024-04-25,2024-04-28,5,0,Bubaqia House - Suites Boutique,"US$1,335","9.7
Scored 9.7",Exceptional,24
Hotel,98.0,2024-04-25,2024-04-28,5,0,CORTIJO LANDETE,"US$2,132",-,-,-
Hotel,98.0,2024-04-25,2024-04-28,5,0,Princesa Ana,"US$1,240","7.7
Scored 7.7",Good,"1,088"
Hotel,98.0,2024-04-25,2024-04-28,5,0,Hotel Boutique Cerro del Sol,US$820,"9.2
Scored 9.2",Wonderful,252
Hotel,98.0,2024-04-25,2024-04-28,5,0,B&B HOTEL Granada,US$747,"8.3
Scored 8.3",Very Good,"2,694"
Apartamentos,99.0,2024-04-25,2024-04-28,4,3,Apartamentos de Isabella,US$927,"8.5
Scored 8.5",Very Good,895
Apartamentos,99.0,2024-04-25,2024-04-28,4,3,Preciosa vivienda con gran terraza muy luminoso,US$710,"8.5
Scored 8.5",Very Good,29
Apartamentos,99.0,2024-04-25,2024-04-28,4,3,Alojamientos Rurales Las Eras,US$359,"8.8
Scored 8.8",Excellent,56
Apartamentos,99.0,2024-04-25,2024-04-28,4,3,El Ladrón De Agua Palacete,"US$2,551","10
Scored 10",Exceptional,1
Apartamentos,99.0,2024-04-25,2024-04-28,4,3,Bubaqia House - Suites Boutique,"US$1,527","9.7
Scored 9.7",Exceptional,24
Apartamentos,99.0,2024-04-25,2024-04-28,4,3,Cortijo Pilongo,US$673,"9.5
Scored 9.5",Exceptional,112
Apartamentos,99.0,2024-04-25,2024-04-28,4,3,Apartamentos Turísticos Aguas de Viznar,US$668,"8.6
Scored 8.6",Excellent,58
Apartamentos,99.0,2024-04-25,2024-04-28,4,3,Casa Fuerte de Zahora,US$919,-,-,-
Apartamentos,99.0,2024-04-25,2024-04-28,4,3,MONTAÑAS,US$289,"9.0
Scored 9.0",Wonderful,116
Apartamentos,99.0,2024-04-25,2024-04-28,4,3,Cielo,US$299,"8.9
Scored 8.9",Excellent,82
Apartamentos,99.0,2024-04-25,2024-04-28,4,3,Nieve,US$299,"8.8
Scored 8.8",Excellent,124
Apartamentos,99.0,2024-04-25,2024-04-28,4,3,Lotto,US$291,"8.8
Scored 8.8",Excellent,77
Apartamentos,99.0,2024-04-25,2024-04-28,4,3,Sol,US$284,"8.9
Scored 8.9",Excellent,76
Apartamentos,99.0,2024-04-25,2024-04-28,4,3,MULHACEN,US$365,"8.9
Scored 8.9",Excellent,69
Apartamentos,99.0,2024-04-25,2024-04-28,4,3,ROCHA Exclusivo apartamento en la mejor zona con Vistas y Parking gratuito,US$693,"8.8
Scored 8.8",Excellent,47
Apartamentos,99.0,2024-04-25,2024-04-28,4,3,AMANECER,US$359,"9.2
Scored 9.2",Wonderful,51
Apartamentos,99.0,2024-04-25,2024-04-28,4,3,TODOSIERRANEVADA ZONA BAJA - MONTBLANC VISTAS A LA MONTANA - Junto a los Telecabinas,US$454,"8.4
Scored 8.4",Very Good,643
Apartamentos,99.0,2024-04-25,2024-04-28,4,3,APARTAMENTO IRIS,US$336,"8.1
Scored 8.1",Very Good,43
Apartamentos,99.0,2024-04-25,2024-04-28,4,3,Apartamentos Sierra Nevada BlueTTravel - Zona baja,US$546,"7.0
Scored 7.0",Good,501
Apartamentos,99.0,2024-04-25,2024-04-28,4,3,Apartamento Atardecer,US$310,"7.5
Scored 7.5",Good,4
Apartamentos,99.0,2024-04-25,2024-04-28,4,3,Apartamento Ganesh,US$327,-,-,-
Apartamentos,99.0,2024-04-25,2024-04-28,4,3,Sierra Nevada Home,US$770,"9.7
Scored 9.7",Exceptional,27
Apartamentos,99.0,2024-04-25,2024-04-28,4,3,TODOSIERRANEVADA ZONA BAJA - APARTAMENTOS DE 4 DORMITORIOS - Junto a los Telecabinas,US$516,"8.5
Scored 8.5",Very Good,11
Apartamentos,99.0,2024-04-25,2024-04-28,4,3,Miramar Ski a pie de pista,US$620,"7.5
Scored 7.5",Good,193
Apartamentos,99.0,2024-04-25,2024-04-28,4,3,Inside Plaza Sierra Nevada,US$830,"8.8
Scored 8.8",Excellent,871
Hotel,99.0,2024-04-25,2024-04-28,4,3,Hotel Granada Center,"US$4,358","9.1
Scored 9.1",Wonderful,"8,928"
Hotel,99.0,2024-04-25,2024-04-28,4,3,Gran Hotel Luna de Granada,"US$1,619","8.5
Scored 8.5",Very Good,"9,529"
Hotel,99.0,2024-04-25,2024-04-28,4,3,Occidental Granada,"US$1,339","8.7
Scored 8.7",Excellent,"3,200"
Hotel,99.0,2024-04-25,2024-04-28,4,3,Porcel Alixares,"US$1,176","8.4
Scored 8.4",Very Good,"9,530"
Hotel,99.0,2024-04-25,2024-04-28,4,3,Barceló Granada Congress,"US$1,554","8.5
Scored 8.5",Very Good,"5,006"
Hotel,99.0,2024-04-25,2024-04-28,4,3,Vincci Albayzin,"US$1,869","8.5
Scored 8.5",Very Good,"5,575"
Hotel,99.0,2024-04-25,2024-04-28,4,3,Catalonia Granada,"US$1,764","8.9
Scored 8.9",Excellent,"4,136"
Hotel,99.0,2024-04-25,2024-04-28,4,3,Porcel Sabica,"US$1,190","8.3
Scored 8.3",Very Good,"4,486"
Hotel,99.0,2024-04-25,2024-04-28,4,3,Áurea Catedral by Eurostars Hotel Company,"US$2,467","9.2
Scored 9.2",Wonderful,"5,738"
Hotel,99.0,2024-04-25,2024-04-28,4,3,Meliá Granada,"US$2,517","8.2
Scored 8.2",Very Good,32
Hotel,99.0,2024-04-25,2024-04-28,4,3,YIT Casablanca,"US$1,379","7.5
Scored 7.5",Good,"3,965"
Hotel,99.0,2024-04-25,2024-04-28,4,3,Áurea Washington Irving by Eurostars Hotel Company,"US$2,801","8.9
Scored 8.9",Excellent,"2,678"
Hotel,99.0,2024-04-25,2024-04-28,4,3,NH Collection Victoria,"US$2,204","8.7
Scored 8.7",Excellent,"1,323"
Hotel,99.0,2024-04-25,2024-04-28,4,3,Alhambra Palace Hotel,"US$4,669","8.7
Scored 8.7",Excellent,"1,523"
Hotel,99.0,2024-04-25,2024-04-28,4,3,Bubaqia House - Suites Boutique,"US$1,527","9.7
Scored 9.7",Exceptional,24
Hotel,99.0,2024-04-25,2024-04-28,4,3,Los Angeles Hotel & Spa,"US$1,322","7.5
Scored 7.5",Good,"2,198"
Hotel,99.0,2024-04-25,2024-04-28,4,3,Hotel Granada Palace,"US$1,144","8.3
Scored 8.3",Very Good,763
Hotel,99.0,2024-04-25,2024-04-28,4,3,B&B HOTEL Granada,US$996,"8.3
Scored 8.3",Very Good,"2,694"
Hotel,99.0,2024-04-25,2024-04-28,4,3,Apartamentos Turísticos Aguas de Viznar,US$668,"8.6
Scored 8.6",Excellent,58
Hotel,99.0,2024-04-25,2024-04-28,4,3,Hotel El Doncel,US$732,"8.1
Scored 8.1",Very Good,270
Hotel,99.0,2024-04-25,2024-04-28,4,3,YIT Conquista de Granada,"US$1,347","8.1
Scored 8.1",Very Good,"1,250"
Hotel,99.0,2024-04-25,2024-04-28,4,3,Labella María,US$590,"8.3
Scored 8.3",Very Good,"1,686"
Hotel,99.0,2024-04-25,2024-04-28,4,3,Hotel Lindaraja,US$664,"5.7
Scored 5.7",Review score,51
Hotel,99.0,2024-04-25,2024-04-28,4,3,Hotel Reyes Ziries,"US$2,469","6.8
Scored 6.8",Review score,382
Hotel,99.0,2024-04-25,2024-04-28,4,3,Hotel El Guerra,US$898,"8.3
Scored 8.3",Very Good,"1,052"
Apartamentos,99.0,2024-04-25,2024-04-28,7,0,Preciosa vivienda con gran terraza muy luminoso,US$710,"8.5
Scored 8.5",Very Good,29
Apartamentos,99.0,2024-04-25,2024-04-28,7,0,Apartamentos de Isabella,"US$1,029","8.5
Scored 8.5",Very Good,895
Apartamentos,99.0,2024-04-25,2024-04-28,7,0,Alojamientos Rurales Las Eras,US$552,"8.8
Scored 8.8",Excellent,56
Apartamentos,99.0,2024-04-25,2024-04-28,7,0,El Ladrón De Agua Palacete,"US$2,551","10
Scored 10",Exceptional,1
Apartamentos,99.0,2024-04-25,2024-04-28,7,0,Moderno Apartamento Centro de Granada 2,"US$8,552","8.6
Scored 8.6",Excellent,37
