type,capacity,check-in,check-out,num_adults,num_children,name,price,score,avg_review,reviews_count,Fecha
Hotel,96.0,2024-05-30,2024-06-02,2,0,Vincci Albayzin,US$339,"8.5
Scored 8.5",Very Good,"5,738",
Hotel,96.0,2024-05-30,2024-06-02,2,0,Catalonia Granada,US$335,"9.0
Scored 9.0",Wonderful,"4,163",
Hotel,96.0,2024-05-30,2024-06-02,2,0,Hotel Saray,US$314,"8.4
Scored 8.4",Very Good,"10,100",
Hotel,96.0,2024-05-30,2024-06-02,2,0,Hotel Abades Recogidas,US$298,"8.1
Scored 8.1",Very Good,"2,194",
Hotel,96.0,2024-05-30,2024-06-02,2,0,Hotel Maciá Granada Five Senses Rooms & Suites,US$381,"8.6
Scored 8.6",Excellent,"4,921",
Hotel,96.0,2024-05-30,2024-06-02,2,0,Crisol Guadalupe,US$300,"8.5
Scored 8.5",Very Good,"5,012",
Hotel,96.0,2024-05-30,2024-06-02,2,0,Hotel Monasterio Granada - Adults Only,US$228,"6.9
Scored 6.9",Review score,"4,307",
Hotel,96.0,2024-05-30,2024-06-02,2,0,Áurea Washington Irving by Eurostars Hotel Company,US$505,"8.9
Scored 8.9",Excellent,"2,758",
Hotel,96.0,2024-05-30,2024-06-02,2,0,Hotel Abades Nevada Palace,US$229,"7.9
Scored 7.9",Good,"4,972",
Hotel,96.0,2024-05-30,2024-06-02,2,0,Hotel Granada Center,US$416,"9.1
Scored 9.1",Wonderful,"9,369",
Hotel,96.0,2024-05-30,2024-06-02,2,0,Eurostars Puerta Real,US$456,"8.9
Scored 8.9",Excellent,"4,096",
Hotel,96.0,2024-05-30,2024-06-02,2,0,Áurea Catedral by Eurostars Hotel Company,US$586,"9.2
Scored 9.2",Wonderful,"5,754",
Hotel,96.0,2024-05-30,2024-06-02,2,0,Hotel Andalucía Center,US$344,"8.8
Scored 8.8",Excellent,"7,452",
Hotel,96.0,2024-05-30,2024-06-02,2,0,Hotel Boutique Las Almenas,US$351,"8.3
Scored 8.3",Very Good,"2,096",
Hotel,96.0,2024-05-30,2024-06-02,2,0,Hotel Cedran,US$222,"7.8
Scored 7.8",Good,"2,092",
Hotel,96.0,2024-05-30,2024-06-02,2,0,Gran Hotel Luna de Granada,US$447,"8.5
Scored 8.5",Very Good,"9,435",
Hotel,96.0,2024-05-30,2024-06-02,2,0,BiBo Suites San Agustín,US$408,"9.4
Scored 9.4",Wonderful,"1,045",
Hotel,96.0,2024-05-30,2024-06-02,2,0,Palacio De Los Navas,US$358,"8.7
Scored 8.7",Excellent,"1,437",
Hotel,96.0,2024-05-30,2024-06-02,2,0,Abadía Hotel,US$368,"8.5
Scored 8.5",Very Good,"4,444",
Hotel,96.0,2024-05-30,2024-06-02,2,0,Hotel Boutique Puerta de las Granadas,US$434,"8.7
Scored 8.7",Excellent,"1,709",
Hotel,96.0,2024-05-30,2024-06-02,2,0,Porcel Navas,US$396,"8.7
Scored 8.7",Excellent,"2,268",
Hotel,96.0,2024-05-30,2024-06-02,2,0,Barceló Carmen Granada,US$573,"9.0
Scored 9.0",Wonderful,"1,682",
Hotel,96.0,2024-05-30,2024-06-02,2,0,Monjas del Carmen Hotel,US$381,"8.7
Scored 8.7",Excellent,"1,728",
Apartamentos,95.0,2024-05-30,2024-06-02,2,2,Apartamentos de Isabella,US$467,"8.6
Scored 8.6",Excellent,944,
Apartamentos,95.0,2024-05-30,2024-06-02,2,2,Central Deluxe Apartments,US$593,"9.0
Scored 9.0",Wonderful,137,
Apartamentos,95.0,2024-05-30,2024-06-02,2,2,Apartamentos Montesclaros,US$426,"8.9
Scored 8.9",Excellent,693,
Apartamentos,95.0,2024-05-30,2024-06-02,2,2,Apartamentos Turísticos Mauror,US$649,"9.4
Scored 9.4",Wonderful,805,
Apartamentos,95.0,2024-05-30,2024-06-02,2,2,BiBo Suites Gran Vía,US$463,"9.0
Scored 9.0",Wonderful,"3,428",
Apartamentos,95.0,2024-05-30,2024-06-02,2,2,Chapizhome,US$369,"8.3
Scored 8.3",Very Good,586,
Apartamentos,95.0,2024-05-30,2024-06-02,2,2,tuGuest Palacio de los Jerónimos Apartments,US$326,"9.0
Scored 9.0",Wonderful,4,
Apartamentos,95.0,2024-05-30,2024-06-02,2,2,BiBo Suites Plaza Nueva,US$506,"9.2
Scored 9.2",Wonderful,"2,959",
Apartamentos,95.0,2024-05-30,2024-06-02,2,2,BiBo Suites Real Chancilleria,US$594,"9.5
Scored 9.5",Exceptional,"2,165",
Apartamentos,95.0,2024-05-30,2024-06-02,2,2,Imeda Apartamentos Escudo del Carmen 19,US$473,"9.0
Scored 9.0",Wonderful,412,
Apartamentos,95.0,2024-05-30,2024-06-02,2,2,BiBo Suites Oro del Darro,US$614,"9.3
Scored 9.3",Wonderful,"2,588",
Apartamentos,95.0,2024-05-30,2024-06-02,2,2,Luxury Suite San Matías,US$303,"7.0
Scored 7.0",Good,1,
Apartamentos,95.0,2024-05-30,2024-06-02,2,2,BiBo Suites Palacio de Portago,US$464,"9.5
Scored 9.5",Exceptional,152,
Apartamentos,95.0,2024-05-30,2024-06-02,2,2,Ferola Homes,US$342,"9.6
Scored 9.6",Exceptional,7,
Apartamentos,95.0,2024-05-30,2024-06-02,2,2,Casas del Albaicín,US$431,"8.9
Scored 8.9",Excellent,821,
Apartamentos,95.0,2024-05-30,2024-06-02,2,2,Apartamentos Correo Viejo de Granada,US$724,"8.5
Scored 8.5",Very Good,859,
Apartamentos,95.0,2024-05-30,2024-06-02,2,2,numa I Vega Apartments,US$378,"8.3
Scored 8.3",Very Good,"1,987",
Apartamentos,95.0,2024-05-30,2024-06-02,2,2,QH Puerta Real,US$251,"7.3
Scored 7.3",Good,20,
Apartamentos,95.0,2024-05-30,2024-06-02,2,2,Riad Alhambra,US$827,"9.2
Scored 9.2",Wonderful,461,
Apartamentos,95.0,2024-05-30,2024-06-02,2,2,Apartamentos Turísticos Las Nieves,US$553,"8.7
Scored 8.7",Excellent,"1,012",
Apartamentos,95.0,2024-05-30,2024-06-02,2,2,HI ROOM - Smart Apartments - AC,US$410,"8.8
Scored 8.8",Excellent,581,
Apartamentos,95.0,2024-05-30,2024-06-02,2,2,Livings en Elvira Centro,US$460,"8.7
Scored 8.7",Excellent,187,
Apartamentos,95.0,2024-05-30,2024-06-02,2,2,Patio San Jerónimo Casa de Arte,US$471,"9.3
Scored 9.3",Wonderful,105,
Apartamentos,95.0,2024-05-30,2024-06-02,2,2,Apartamentos Turísticos Centro,US$571,"8.7
Scored 8.7",Excellent,331,
Apartamentos,95.0,2024-05-30,2024-06-02,2,2,Apartamentos Casa de la Lonja,US$620,"8.8
Scored 8.8",Excellent,550,
Hotel,97.0,2024-05-30,2024-06-02,2,2,Gran Hotel Luna de Granada,US$561,"8.5
Scored 8.5",Very Good,"9,435",
Hotel,97.0,2024-05-30,2024-06-02,2,2,Meliá Granada,"US$1,682","8.5
Scored 8.5",Very Good,64,
Hotel,97.0,2024-05-30,2024-06-02,2,2,Sercotel Granada Suites,US$642,"9.2
Scored 9.2",Wonderful,"2,040",
Hotel,97.0,2024-05-30,2024-06-02,2,2,BiBo Suites San Agustín,US$408,"9.4
Scored 9.4",Wonderful,"1,045",
Hotel,97.0,2024-05-30,2024-06-02,2,2,Hotel Casa Palacete Tablas,US$623,"9.2
Scored 9.2",Wonderful,204,
Hotel,97.0,2024-05-30,2024-06-02,2,2,Hotel Saray,US$600,"8.4
Scored 8.4",Very Good,"10,100",
Hotel,97.0,2024-05-30,2024-06-02,2,2,Hotel Maciá Granada Five Senses Rooms & Suites,US$613,"8.6
Scored 8.6",Excellent,"4,921",
Hotel,97.0,2024-05-30,2024-06-02,2,2,Porcel Sabica,US$493,"8.3
Scored 8.3",Very Good,"4,545",
Hotel,97.0,2024-05-30,2024-06-02,2,2,Elvira Suites,US$568,"8.9
Scored 8.9",Excellent,781,
Hotel,97.0,2024-05-30,2024-06-02,2,2,Hotel Macià Real De La Alhambra,US$499,"8.5
Scored 8.5",Very Good,"5,423",
Hotel,97.0,2024-05-30,2024-06-02,2,2,Presidente,US$460,"7.7
Scored 7.7",Good,"1,617",
Hotel,97.0,2024-05-30,2024-06-02,2,2,Hostal Arriola,US$445,"8.4
Scored 8.4",Very Good,797,
Hotel,97.0,2024-05-30,2024-06-02,2,2,Hotel Molinos,US$501,"8.0
Scored 8.0",Very Good,"2,878",
Hotel,97.0,2024-05-30,2024-06-02,2,2,Vincci Albayzin,US$843,"8.5
Scored 8.5",Very Good,"5,738",
Hotel,97.0,2024-05-30,2024-06-02,2,2,Eurostars Puerta Real,US$913,"8.9
Scored 8.9",Excellent,"4,096",
Hotel,97.0,2024-05-30,2024-06-02,2,2,Hotel Universal,US$422,"7.8
Scored 7.8",Good,"4,952",
Hotel,97.0,2024-05-30,2024-06-02,2,2,Hotel Párraga Siete,US$607,"8.8
Scored 8.8",Excellent,"1,789",
Hotel,97.0,2024-05-30,2024-06-02,2,2,Occidental Granada,US$872,"8.7
Scored 8.7",Excellent,"3,242",
Hotel,97.0,2024-05-30,2024-06-02,2,2,Suites Gran Vía 44,US$735,"8.9
Scored 8.9",Excellent,"1,125",
Hotel,97.0,2024-05-30,2024-06-02,2,2,Hostal Viena Plaza Nueva,US$316,"7.2
Scored 7.2",Good,388,
Hotel,97.0,2024-05-30,2024-06-02,2,2,Bubaqia House - Suites Boutique,"US$1,209","9.3
Scored 9.3",Wonderful,35,
Hotel,97.0,2024-05-30,2024-06-02,2,2,Hospes Palacio de los Patos,"US$2,165","8.6
Scored 8.6",Excellent,"1,291",
Hotel,97.0,2024-05-30,2024-06-02,2,2,Barceló Carmen Granada,"US$1,135","9.0
Scored 9.0",Wonderful,"1,682",
Hotel,97.0,2024-05-30,2024-06-02,2,2,Catalonia Granada,US$670,"9.0
Scored 9.0",Wonderful,"4,163",
Hotel,97.0,2024-05-30,2024-06-02,2,2,Áurea Washington Irving by Eurostars Hotel Company,"US$1,010","8.9
Scored 8.9",Excellent,"2,758",
Apartamentos,96.0,2024-05-30,2024-06-02,5,0,Apartamentos de Isabella,US$555,"8.6
Scored 8.6",Excellent,944,
Apartamentos,96.0,2024-05-30,2024-06-02,5,0,BiBo Suites Palacio de Portago,US$474,"9.5
Scored 9.5",Exceptional,152,
Apartamentos,96.0,2024-05-30,2024-06-02,5,0,tuGuest Gran Vía 24 Apartment,US$541,"9.0
Scored 9.0",Wonderful,13,
Apartamentos,96.0,2024-05-30,2024-06-02,5,0,BiBo Suites Plaza Nueva,US$547,"9.2
Scored 9.2",Wonderful,"2,959",
Apartamentos,96.0,2024-05-30,2024-06-02,5,0,Apartamentos Correo Viejo de Granada,US$759,"8.5
Scored 8.5",Very Good,859,
Apartamentos,96.0,2024-05-30,2024-06-02,5,0,BiBo Suites Real Chancilleria,US$631,"9.5
Scored 9.5",Exceptional,"2,165",
Apartamentos,96.0,2024-05-30,2024-06-02,5,0,BiBo Suites Gran Vía,US$613,"9.0
Scored 9.0",Wonderful,"3,428",
Apartamentos,96.0,2024-05-30,2024-06-02,5,0,BiBo Suites Oro del Darro,US$662,"9.3
Scored 9.3",Wonderful,"2,588",
Apartamentos,96.0,2024-05-30,2024-06-02,5,0,Ciencias Forum Apartment by A3Rentals,US$418,"8.8
Scored 8.8",Excellent,62,
Apartamentos,96.0,2024-05-30,2024-06-02,5,0,HI ROOM - Smart Apartments - AC,US$476,"8.8
Scored 8.8",Excellent,581,
Apartamentos,96.0,2024-05-30,2024-06-02,5,0,H&H Suite Palacio de Congresos,US$466,"7.3
Scored 7.3",Good,6,
Apartamentos,96.0,2024-05-30,2024-06-02,5,0,IMEDA Apartamentos Piedra Santa,US$646,"8.9
Scored 8.9",Excellent,131,
Apartamentos,96.0,2024-05-30,2024-06-02,5,0,HI ROOM - Smart Apartments - PENTHOUSE,US$584,"8.9
Scored 8.9",Excellent,37,
Apartamentos,96.0,2024-05-30,2024-06-02,5,0,Precioso apartamento en el centro de Granada,US$574,"8.6
Scored 8.6",Excellent,49,
Apartamentos,96.0,2024-05-30,2024-06-02,5,0,Apartamentos Turísticos Mauror,US$738,"9.4
Scored 9.4",Wonderful,805,
Apartamentos,96.0,2024-05-30,2024-06-02,5,0,Apartamentos Turísticos Centro,US$607,"8.7
Scored 8.7",Excellent,331,
Apartamentos,96.0,2024-05-30,2024-06-02,5,0,Genteel Home Recogidas,US$767,"9.2
Scored 9.2",Wonderful,155,
Apartamentos,96.0,2024-05-30,2024-06-02,5,0,Casas del Albaicín,US$540,"8.9
Scored 8.9",Excellent,821,
Apartamentos,96.0,2024-05-30,2024-06-02,5,0,"Santiago 30, 1A",US$390,"6.0
Scored 6.0",Review score,7,
Apartamentos,96.0,2024-05-30,2024-06-02,5,0,Golondrinas de la Alhambra,US$555,"8.1
Scored 8.1",Very Good,"1,993",
Apartamentos,96.0,2024-05-30,2024-06-02,5,0,"Apartamento nuevo, 3 dormitorios con terraza",US$746,"9.9
Scored 9.9",Exceptional,25,
Apartamentos,96.0,2024-05-30,2024-06-02,5,0,tuGuest My Nazarita,US$524,"8.1
Scored 8.1",Very Good,9,
Apartamentos,96.0,2024-05-30,2024-06-02,5,0,PISO RONDA,US$490,"9.2
Scored 9.2",Wonderful,51,
Apartamentos,96.0,2024-05-30,2024-06-02,5,0,Apartaments Center 2 bedrooms,US$662,"8.5
Scored 8.5",Very Good,283,
Apartamentos,96.0,2024-05-30,2024-06-02,5,0,Apartamento céntrico y amplio Alhóndiga,US$675,-,-,-,
Hotel,97.0,2024-05-30,2024-06-02,5,0,Hotel Molinos,US$582,"8.0
Scored 8.0",Very Good,"2,878",
Hotel,97.0,2024-05-30,2024-06-02,5,0,Meliá Granada,"US$1,910","8.5
Scored 8.5",Very Good,64,
Hotel,97.0,2024-05-30,2024-06-02,5,0,Suites Gran Vía 44,US$865,"8.9
Scored 8.9",Excellent,"1,125",
Hotel,97.0,2024-05-30,2024-06-02,5,0,Hotel Casa Palacete Tablas,"US$1,174","9.2
Scored 9.2",Wonderful,204,
Hotel,97.0,2024-05-30,2024-06-02,5,0,Porcel Navas,US$929,"8.7
Scored 8.7",Excellent,"2,268",
Hotel,97.0,2024-05-30,2024-06-02,5,0,BiBo Suites San Agustín,US$821,"9.4
Scored 9.4",Wonderful,"1,045",
Hotel,97.0,2024-05-30,2024-06-02,5,0,YIT Casablanca,US$642,"7.5
Scored 7.5",Good,"4,038",
Hotel,97.0,2024-05-30,2024-06-02,5,0,Hostal Viena Plaza Nueva,US$552,"7.2
Scored 7.2",Good,388,
Hotel,97.0,2024-05-30,2024-06-02,5,0,Hotel Saray,US$843,"8.4
Scored 8.4",Very Good,"10,100",
Hotel,97.0,2024-05-30,2024-06-02,5,0,Hotel Dauro Premier,US$843,"8.6
Scored 8.6",Excellent,"1,588",
Hotel,97.0,2024-05-30,2024-06-02,5,0,Vincci Albayzin,US$864,"8.5
Scored 8.5",Very Good,"5,738",
Hotel,97.0,2024-05-30,2024-06-02,5,0,Gran Hotel Luna de Granada,US$980,"8.5
Scored 8.5",Very Good,"9,435",
Hotel,97.0,2024-05-30,2024-06-02,5,0,Hotel Andalucía Center,US$836,"8.8
Scored 8.8",Excellent,"7,452",
Hotel,97.0,2024-05-30,2024-06-02,5,0,Hotel Universal,US$698,"7.8
Scored 7.8",Good,"4,952",
Hotel,97.0,2024-05-30,2024-06-02,5,0,Crisol Guadalupe,US$734,"8.5
Scored 8.5",Very Good,"5,012",
Hotel,97.0,2024-05-30,2024-06-02,5,0,Hotel Macià Real De La Alhambra,US$762,"8.5
Scored 8.5",Very Good,"5,423",
Hotel,97.0,2024-05-30,2024-06-02,5,0,Eurostars Puerta Real,"US$1,151","8.9
Scored 8.9",Excellent,"4,096",
Hotel,97.0,2024-05-30,2024-06-02,5,0,Hotel Los Girasoles,US$784,"7.4
Scored 7.4",Good,264,
Hotel,97.0,2024-05-30,2024-06-02,5,0,Áurea Washington Irving by Eurostars Hotel Company,"US$1,360","8.9
Scored 8.9",Excellent,"2,758",
Hotel,97.0,2024-05-30,2024-06-02,5,0,Ana María,US$670,"7.4
Scored 7.4",Good,453,
Hotel,97.0,2024-05-30,2024-06-02,5,0,Las Nieves,US$802,"8.4
Scored 8.4",Very Good,"2,488",
Hotel,97.0,2024-05-30,2024-06-02,5,0,Hotel Granada Center,"US$1,033","9.1
Scored 9.1",Wonderful,"9,369",
Hotel,97.0,2024-05-30,2024-06-02,5,0,Occidental Granada,"US$1,163","8.7
Scored 8.7",Excellent,"3,242",
Hotel,97.0,2024-05-30,2024-06-02,5,0,Reino de Granada,US$788,"8.3
Scored 8.3",Very Good,741,
Hotel,97.0,2024-05-30,2024-06-02,5,0,Hotel Comfort Dauro 2,"US$1,132","8.6
Scored 8.6",Excellent,"3,799",
Apartamentos,98.0,2024-05-30,2024-06-02,4,3,Apartamentos Turísticos Mauror,US$950,"9.4
Scored 9.4",Wonderful,805,
Apartamentos,98.0,2024-05-30,2024-06-02,4,3,Genteel Home Recogidas,US$840,"9.2
Scored 9.2",Wonderful,155,
Apartamentos,98.0,2024-05-30,2024-06-02,4,3,BiBo Suites Plaza Nueva,US$741,"9.2
Scored 9.2",Wonderful,"2,959",
Apartamentos,98.0,2024-05-30,2024-06-02,4,3,Luna Centro 5 habitaciones,US$668,"9.4
Scored 9.4",Wonderful,54,
Apartamentos,98.0,2024-05-30,2024-06-02,4,3,Libelle,"US$1,517","9.9
Scored 9.9",Exceptional,7,
Apartamentos,98.0,2024-05-30,2024-06-02,4,3,"Conjunto Altos de Vista Nevada,nº11,portal 7,1ºA.",US$784,"9.0
Scored 9.0",Wonderful,35,
Apartamentos,98.0,2024-05-30,2024-06-02,4,3,El Refugio De Noa,US$470,-,-,-,
Apartamentos,98.0,2024-05-30,2024-06-02,4,3,Alojamientos Rurales Las Eras,US$363,"8.8
Scored 8.8",Excellent,56,
Apartamentos,98.0,2024-05-30,2024-06-02,4,3,tuGuest Alhambra house,"US$1,342","8.6
Scored 8.6",Excellent,13,
Apartamentos,98.0,2024-05-30,2024-06-02,4,3,Apartamentos de Isabella,US$866,"8.6
Scored 8.6",Excellent,944,
Apartamentos,98.0,2024-05-30,2024-06-02,4,3,BiBo Suites Gran Vía,US$927,"9.0
Scored 9.0",Wonderful,"3,428",
Apartamentos,98.0,2024-05-30,2024-06-02,4,3,numa I Vega Apartments,US$757,"8.3
Scored 8.3",Very Good,"1,987",
Apartamentos,98.0,2024-05-30,2024-06-02,4,3,Apartamentos Inside Paseo de los Tristes,US$825,"8.5
Scored 8.5",Very Good,486,
Apartamentos,98.0,2024-05-30,2024-06-02,4,3,Central Deluxe Apartments,"US$1,206","9.0
Scored 9.0",Wonderful,137,
Apartamentos,98.0,2024-05-30,2024-06-02,4,3,Casas del Albaicín,US$883,"8.9
Scored 8.9",Excellent,821,
Apartamentos,98.0,2024-05-30,2024-06-02,4,3,Riad Alhambra,"US$1,741","9.2
Scored 9.2",Wonderful,461,
Apartamentos,98.0,2024-05-30,2024-06-02,4,3,HI ROOM - Smart Apartments - AC,US$825,"8.8
Scored 8.8",Excellent,581,
Apartamentos,98.0,2024-05-30,2024-06-02,4,3,Apartamentos Turísticos Las Nieves,US$954,"8.7
Scored 8.7",Excellent,"1,012",
Apartamentos,98.0,2024-05-30,2024-06-02,4,3,IMEDA Apartamentos Piedra Santa,"US$1,129","8.9
Scored 8.9",Excellent,131,
Apartamentos,98.0,2024-05-30,2024-06-02,4,3,Reyes Albaicín,US$832,"7.5
Scored 7.5",Good,62,
Apartamentos,98.0,2024-05-30,2024-06-02,4,3,El Ladrón De Agua Palacete,"US$3,037","10
Scored 10",Exceptional,1,
Apartamentos,98.0,2024-05-30,2024-06-02,4,3,Suites 18,"US$1,307","8.6
Scored 8.6",Excellent,61,
Apartamentos,98.0,2024-05-30,2024-06-02,4,3,Mirador de la Lona,"US$1,333","9.3
Scored 9.3",Wonderful,206,
Apartamentos,98.0,2024-05-30,2024-06-02,4,3,VARELA CENTRO GRANADA center,US$874,"6.9
Scored 6.9",Review score,87,
Apartamentos,98.0,2024-05-30,2024-06-02,4,3,BiBo Suites San Agustín,US$816,"9.4
Scored 9.4",Wonderful,"1,045",
Hotel,98.0,2024-05-30,2024-06-02,4,3,Hotel Molinos,US$501,"8.0
Scored 8.0",Very Good,"2,878",
Hotel,98.0,2024-05-30,2024-06-02,4,3,Meliá Granada,"US$1,723","8.5
Scored 8.5",Very Good,64,
Hotel,98.0,2024-05-30,2024-06-02,4,3,Gran Hotel Luna de Granada,"US$1,066","8.5
Scored 8.5",Very Good,"9,435",
Hotel,98.0,2024-05-30,2024-06-02,4,3,BiBo Suites San Agustín,US$816,"9.4
Scored 9.4",Wonderful,"1,045",
Hotel,98.0,2024-05-30,2024-06-02,4,3,Hotel Saray,"US$1,064","8.4
Scored 8.4",Very Good,"10,100",
Hotel,98.0,2024-05-30,2024-06-02,4,3,Hotel Macià Real De La Alhambra,US$885,"8.5
Scored 8.5",Very Good,"5,423",
Hotel,98.0,2024-05-30,2024-06-02,4,3,Eurostars Puerta Real,"US$1,608","8.9
Scored 8.9",Excellent,"4,096",
Hotel,98.0,2024-05-30,2024-06-02,4,3,Vincci Albayzin,"US$1,203","8.5
Scored 8.5",Very Good,"5,738",
Hotel,98.0,2024-05-30,2024-06-02,4,3,Hotel Párraga Siete,"US$1,106","8.8
Scored 8.8",Excellent,"1,789",
Hotel,98.0,2024-05-30,2024-06-02,4,3,Barceló Carmen Granada,"US$2,058","9.0
Scored 9.0",Wonderful,"1,682",
Hotel,98.0,2024-05-30,2024-06-02,4,3,Bubaqia House - Suites Boutique,"US$2,361","9.3
Scored 9.3",Wonderful,35,
Hotel,98.0,2024-05-30,2024-06-02,4,3,Occidental Granada,"US$1,514","8.7
Scored 8.7",Excellent,"3,242",
Hotel,98.0,2024-05-30,2024-06-02,4,3,Room Mate Leo,"US$1,166","8.8
Scored 8.8",Excellent,"4,436",
Hotel,98.0,2024-05-30,2024-06-02,4,3,Hotel Andalucía Center,"US$1,188","8.8
Scored 8.8",Excellent,"7,452",
Hotel,98.0,2024-05-30,2024-06-02,4,3,Hotel Casa Palacete Tablas,"US$1,726","9.2
Scored 9.2",Wonderful,204,
Hotel,98.0,2024-05-30,2024-06-02,4,3,YIT Casablanca,US$931,"7.5
Scored 7.5",Good,"4,038",
Hotel,98.0,2024-05-30,2024-06-02,4,3,Áurea Washington Irving by Eurostars Hotel Company,"US$1,865","8.9
Scored 8.9",Excellent,"2,758",
Hotel,98.0,2024-05-30,2024-06-02,4,3,Hotel Dauro Premier,"US$1,219","8.6
Scored 8.6",Excellent,"1,588",
Hotel,98.0,2024-05-30,2024-06-02,4,3,Hotel Granada Center,"US$1,460","9.1
Scored 9.1",Wonderful,"9,369",
Hotel,98.0,2024-05-30,2024-06-02,4,3,NH Collection Victoria,"US$1,867","8.7
Scored 8.7",Excellent,"1,317",
Hotel,98.0,2024-05-30,2024-06-02,4,3,Hotel Los Girasoles,"US$1,200","7.4
Scored 7.4",Good,264,
Hotel,98.0,2024-05-30,2024-06-02,4,3,Áurea Catedral by Eurostars Hotel Company,"US$2,606","9.2
Scored 9.2",Wonderful,"5,754",
Hotel,98.0,2024-05-30,2024-06-02,4,3,Allegro Granada,"US$1,562","8.6
Scored 8.6",Excellent,"4,310",
Hotel,98.0,2024-05-30,2024-06-02,4,3,Hostal Viena Plaza Nueva,US$789,"7.2
Scored 7.2",Good,388,
Hotel,98.0,2024-05-30,2024-06-02,4,3,Las Nieves,"US$1,150","8.4
Scored 8.4",Very Good,"2,488",
Apartamentos,98.0,2024-05-30,2024-06-02,7,0,BiBo Suites Plaza Nueva,US$800,"9.2
Scored 9.2",Wonderful,"2,959",
Apartamentos,98.0,2024-05-30,2024-06-02,7,0,Apartamentos Turísticos Mauror,US$950,"9.4
Scored 9.4",Wonderful,805,
