type,capacity,check-in,check-out,num_adults,num_children,name,price,score,avg_review,reviews_count,Fecha
Apartamentos,80.0,2024-05-28,2024-05-31,2,0,Palacio Cabrera - Lillo,US$351,"9.1
Scored 9.1",Wonderful,"2,515",
Apartamentos,80.0,2024-05-28,2024-05-31,2,0,BiBo Suites Plaza Nueva,US$366,"9.2
Scored 9.2",Wonderful,"2,956",
Apartamentos,80.0,2024-05-28,2024-05-31,2,0,"Palacete 1620, Premium Suites, Only adults",US$586,"9.3
Scored 9.3",Wonderful,878,
Apartamentos,80.0,2024-05-28,2024-05-31,2,0,Granada Catedral centro,US$210,"8.3
Scored 8.3",Very Good,17,
Apartamentos,80.0,2024-05-28,2024-05-31,2,0,tuGuest Plaza Nueva Apartment,US$233,"7.8
Scored 7.8",Good,54,
Apartamentos,80.0,2024-05-28,2024-05-31,2,0,tuGuest Palacio de los Jerónimos Apartments,US$264,"9.0
Scored 9.0",Wonderful,4,
Apartamentos,80.0,2024-05-28,2024-05-31,2,0,El Balcón del Albaicín,US$244,"9.0
Scored 9.0",Wonderful,"1,010",
Apartamentos,80.0,2024-05-28,2024-05-31,2,0,Apartamentos Correo Viejo de Granada,US$387,"8.5
Scored 8.5",Very Good,859,
Hotel,95.0,2024-05-28,2024-05-31,2,0,Hotel América,US$695,"8.4
Scored 8.4",Very Good,508,
Hotel,95.0,2024-05-28,2024-05-31,2,0,Meliá Granada,US$625,"8.5
Scored 8.5",Very Good,60,
Hotel,95.0,2024-05-28,2024-05-31,2,0,Casual Ilbira Granada,US$289,"8.8
Scored 8.8",Excellent,751,
Hotel,95.0,2024-05-28,2024-05-31,2,0,Hotel Macià Monasterio de los Basilios,US$257,"8.1
Scored 8.1",Very Good,"3,019",
Hotel,95.0,2024-05-28,2024-05-31,2,0,Abadía Hotel,US$256,"8.5
Scored 8.5",Very Good,"4,437",
Hotel,95.0,2024-05-28,2024-05-31,2,0,Room Mate Leo,US$366,"8.8
Scored 8.8",Excellent,"4,431",
Hotel,95.0,2024-05-28,2024-05-31,2,0,Porcel Navas,US$309,"8.7
Scored 8.7",Excellent,"2,264",
Hotel,95.0,2024-05-28,2024-05-31,2,0,Hotel Reina Mora,US$168,"8.2
Scored 8.2",Very Good,108,
Hotel,95.0,2024-05-28,2024-05-31,2,0,Áurea Washington Irving by Eurostars Hotel Company,US$623,"8.9
Scored 8.9",Excellent,"2,756",
Hotel,95.0,2024-05-28,2024-05-31,2,0,SUITES CASA DE LAS COLUMNAS,US$270,"8.8
Scored 8.8",Excellent,622,
Hotel,95.0,2024-05-28,2024-05-31,2,0,Hotel Casa Palacete Tablas,US$459,"9.2
Scored 9.2",Wonderful,199,
Hotel,95.0,2024-05-28,2024-05-31,2,0,Hotel Granada Centro,US$211,"8.6
Scored 8.6",Excellent,"4,619",
Hotel,95.0,2024-05-28,2024-05-31,2,0,Catalonia Granada,US$380,"9.0
Scored 9.0",Wonderful,"4,163",
Hotel,95.0,2024-05-28,2024-05-31,2,0,Vincci Albayzin,US$459,"8.5
Scored 8.5",Very Good,"5,726",
Hotel,95.0,2024-05-28,2024-05-31,2,0,Hotel Carlos V,US$209,"8.3
Scored 8.3",Very Good,"3,762",
Hotel,95.0,2024-05-28,2024-05-31,2,0,Hotel Sacromonte,US$249,"8.5
Scored 8.5",Very Good,"3,348",
Hotel,95.0,2024-05-28,2024-05-31,2,0,Monjas del Carmen Hotel,US$309,"8.7
Scored 8.7",Excellent,"1,725",
Hotel,95.0,2024-05-28,2024-05-31,2,0,Hotel Comfort Dauro 2,US$311,"8.6
Scored 8.6",Excellent,"3,784",
Hotel,95.0,2024-05-28,2024-05-31,2,0,Hotel Abades Recogidas,US$338,"8.1
Scored 8.1",Very Good,"2,191",
Hotel,95.0,2024-05-28,2024-05-31,2,0,Hotel Dauro Premier,US$321,"8.6
Scored 8.6",Excellent,"1,587",
Hotel,95.0,2024-05-28,2024-05-31,2,0,Sercotel Granada Suites,US$409,"9.2
Scored 9.2",Wonderful,"2,035",
Hotel,95.0,2024-05-28,2024-05-31,2,0,La Casa de la Trinidad,US$396,"8.7
Scored 8.7",Excellent,"2,574",
Hotel,95.0,2024-05-28,2024-05-31,2,0,Hotel Macià Real De La Alhambra,US$286,"8.5
Scored 8.5",Very Good,"5,412",
Hotel,95.0,2024-05-28,2024-05-31,2,0,BiBo Suites San Agustín,US$340,"9.4
Scored 9.4",Wonderful,"1,042",
Hotel,95.0,2024-05-28,2024-05-31,2,0,Hotel Boutique Las Almenas,US$336,"8.3
Scored 8.3",Very Good,"2,085",
Hotel,95.0,2024-05-28,2024-05-31,2,0,Hotel Tent Granada,US$336,"8.4
Scored 8.4",Very Good,"5,130",
Apartamentos,83.0,2024-05-28,2024-05-31,2,2,Apartamentos de Isabella,US$294,"8.6
Scored 8.6",Excellent,939,
Apartamentos,83.0,2024-05-28,2024-05-31,2,2,Carmen Vistas de la Alhambra,US$182,"7.7
Scored 7.7",Good,998,
Apartamentos,83.0,2024-05-28,2024-05-31,2,2,Apartamentos Puerta Elvira Suites 3000,US$225,"9.2
Scored 9.2",Wonderful,439,
Apartamentos,83.0,2024-05-28,2024-05-31,2,2,limehome Granada Calle Mirasol,US$295,"9.2
Scored 9.2",Wonderful,614,
Apartamentos,83.0,2024-05-28,2024-05-31,2,2,GLORIA SUITES,US$203,"7.8
Scored 7.8",Good,486,
Apartamentos,83.0,2024-05-28,2024-05-31,2,2,limehome Granada Calle Santa Ana,US$236,"8.8
Scored 8.8",Excellent,"1,845",
Apartamentos,83.0,2024-05-28,2024-05-31,2,2,tuGuest San Gil Apartments,US$339,"8.8
Scored 8.8",Excellent,341,
Apartamentos,83.0,2024-05-28,2024-05-31,2,2,tuGuest Alhondiga Apartment,US$319,"8.8
Scored 8.8",Excellent,124,
Apartamentos,83.0,2024-05-28,2024-05-31,2,2,BiBo Suites Plaza Nueva,US$369,"9.2
Scored 9.2",Wonderful,"2,956",
Apartamentos,83.0,2024-05-28,2024-05-31,2,2,numa I Vega Apartments,US$249,"8.3
Scored 8.3",Very Good,"1,984",
Apartamentos,83.0,2024-05-28,2024-05-31,2,2,QH Elvira,US$184,"8.1
Scored 8.1",Very Good,38,
Apartamentos,83.0,2024-05-28,2024-05-31,2,2,BiBo Suites Palacio de Portago,US$336,"9.5
Scored 9.5",Exceptional,149,
Apartamentos,83.0,2024-05-28,2024-05-31,2,2,Genteel Home Zacatín,US$390,"9.1
Scored 9.1",Wonderful,615,
Apartamentos,83.0,2024-05-28,2024-05-31,2,2,Be Free Granada,US$211,"8.2
Scored 8.2",Very Good,"3,635",
Apartamentos,83.0,2024-05-28,2024-05-31,2,2,Apartamentos Montesclaros,US$362,"8.9
Scored 8.9",Excellent,693,
Apartamentos,83.0,2024-05-28,2024-05-31,2,2,Central Deluxe Apartments,US$597,"9.0
Scored 9.0",Wonderful,137,
Apartamentos,83.0,2024-05-28,2024-05-31,2,2,IMEDA Apartamentos Piedra Santa,US$295,"8.9
Scored 8.9",Excellent,128,
Apartamentos,83.0,2024-05-28,2024-05-31,2,2,Chezmoihomes Plaza Nueva Deluxe,US$434,"9.0
Scored 9.0",Wonderful,294,
Apartamentos,83.0,2024-05-28,2024-05-31,2,2,Chezmoihomes Plaza Nueva Luxury,US$409,"8.6
Scored 8.6",Excellent,88,
Apartamentos,83.0,2024-05-28,2024-05-31,2,2,Apartamentos Alhambra Granada 3000,US$225,"7.7
Scored 7.7",Good,"1,110",
Apartamentos,83.0,2024-05-28,2024-05-31,2,2,BiBo Suites Gran Vía,US$405,"9.0
Scored 9.0",Wonderful,"3,420",
Apartamentos,83.0,2024-05-28,2024-05-31,2,2,Apartamentos Inside Paseo de los Tristes,US$382,"8.5
Scored 8.5",Very Good,484,
Apartamentos,83.0,2024-05-28,2024-05-31,2,2,Apartamentos Correo Viejo de Granada,US$398,"8.5
Scored 8.5",Very Good,859,
Apartamentos,83.0,2024-05-28,2024-05-31,2,2,Apartamentos Realejo Granada Centro 3000,US$222,"8.1
Scored 8.1",Very Good,"1,078",
Apartamentos,83.0,2024-05-28,2024-05-31,2,2,Palacio Cabrera - Lillo,US$373,"9.1
Scored 9.1",Wonderful,"2,515",
Hotel,97.0,2024-05-28,2024-05-31,2,2,Sercotel Granada Suites,US$497,"9.2
Scored 9.2",Wonderful,"2,035",
Hotel,97.0,2024-05-28,2024-05-31,2,2,Meliá Granada,"US$1,905","8.5
Scored 8.5",Very Good,60,
Hotel,97.0,2024-05-28,2024-05-31,2,2,BiBo Suites San Agustín,US$340,"9.4
Scored 9.4",Wonderful,"1,042",
Hotel,97.0,2024-05-28,2024-05-31,2,2,Casa Miravalle Catedral,US$466,"9.2
Scored 9.2",Wonderful,"1,212",
Hotel,97.0,2024-05-28,2024-05-31,2,2,Hotel Casa Palacete Tablas,US$595,"9.2
Scored 9.2",Wonderful,199,
Hotel,97.0,2024-05-28,2024-05-31,2,2,Hotel Carlos V,US$293,"8.3
Scored 8.3",Very Good,"3,762",
Hotel,97.0,2024-05-28,2024-05-31,2,2,Elvira Suites,US$468,"8.9
Scored 8.9",Excellent,779,
Hotel,97.0,2024-05-28,2024-05-31,2,2,Suites Gran Vía 44,US$354,"8.9
Scored 8.9",Excellent,"1,124",
Hotel,97.0,2024-05-28,2024-05-31,2,2,SUITES CASA DE LAS COLUMNAS,US$330,"8.8
Scored 8.8",Excellent,622,
Hotel,97.0,2024-05-28,2024-05-31,2,2,U-Sense Granada Centro,US$460,"8.8
Scored 8.8",Excellent,"2,789",
Hotel,97.0,2024-05-28,2024-05-31,2,2,Hotel Dauro Premier,US$450,"8.6
Scored 8.6",Excellent,"1,587",
Hotel,97.0,2024-05-28,2024-05-31,2,2,Hotel Macià Real De La Alhambra,US$416,"8.5
Scored 8.5",Very Good,"5,412",
Hotel,97.0,2024-05-28,2024-05-31,2,2,Hotel Comfort Dauro 2,US$440,"8.6
Scored 8.6",Excellent,"3,784",
Hotel,97.0,2024-05-28,2024-05-31,2,2,Hostal Arriola,US$343,"8.4
Scored 8.4",Very Good,795,
Hotel,97.0,2024-05-28,2024-05-31,2,2,Porcel Sabica,US$850,"8.3
Scored 8.3",Very Good,"4,539",
Hotel,97.0,2024-05-28,2024-05-31,2,2,Anacapri,US$629,"8.7
Scored 8.7",Excellent,"3,811",
Hotel,97.0,2024-05-28,2024-05-31,2,2,Hotel Macià Cóndor,US$371,"7.7
Scored 7.7",Good,"1,986",
Hotel,97.0,2024-05-28,2024-05-31,2,2,Hotel Universal,US$342,"7.8
Scored 7.8",Good,"4,947",
Hotel,97.0,2024-05-28,2024-05-31,2,2,Bubaqia House - Suites Boutique,US$802,"9.3
Scored 9.3",Wonderful,35,
Hotel,97.0,2024-05-28,2024-05-31,2,2,Hotel Molinos,US$535,"8.0
Scored 8.0",Very Good,"2,870",
Hotel,97.0,2024-05-28,2024-05-31,2,2,Hostal Viena Plaza Nueva,US$254,"7.2
Scored 7.2",Good,387,
Hotel,97.0,2024-05-28,2024-05-31,2,2,Hotel Párraga Siete,US$632,"8.8
Scored 8.8",Excellent,"1,782",
Hotel,97.0,2024-05-28,2024-05-31,2,2,Vincci Albayzin,"US$1,114","8.5
Scored 8.5",Very Good,"5,726",
Hotel,97.0,2024-05-28,2024-05-31,2,2,Alhambra Palace Hotel,"US$2,912","8.7
Scored 8.7",Excellent,"1,559",
Hotel,97.0,2024-05-28,2024-05-31,2,2,Áurea Washington Irving by Eurostars Hotel Company,"US$1,245","8.9
Scored 8.9",Excellent,"2,756",
Apartamentos,89.0,2024-05-28,2024-05-31,5,0,Apartamentos de Isabella,US$352,"8.6
Scored 8.6",Excellent,939,
Apartamentos,89.0,2024-05-28,2024-05-31,5,0,GLORIA SUITES,US$203,"7.8
Scored 7.8",Good,486,
Apartamentos,89.0,2024-05-28,2024-05-31,5,0,Carmen Vistas de la Alhambra,US$166,"7.7
Scored 7.7",Good,998,
Apartamentos,89.0,2024-05-28,2024-05-31,5,0,Apartamentos Realejo Granada Centro 3000,US$242,"8.1
Scored 8.1",Very Good,"1,078",
Apartamentos,89.0,2024-05-28,2024-05-31,5,0,tuGuest Alhondiga Apartment,US$348,"8.8
Scored 8.8",Excellent,124,
Apartamentos,89.0,2024-05-28,2024-05-31,5,0,limehome Granada Calle Santa Ana,US$258,"8.8
Scored 8.8",Excellent,"1,845",
Apartamentos,89.0,2024-05-28,2024-05-31,5,0,MOLINO CORTEZA DELUXE 6 pax,US$359,"8.7
Scored 8.7",Excellent,109,
Apartamentos,89.0,2024-05-28,2024-05-31,5,0,Apartamentos Alhambra Granada 3000,US$260,"7.7
Scored 7.7",Good,"1,110",
Apartamentos,89.0,2024-05-28,2024-05-31,5,0,Apartamentos Puerta Elvira Suites 3000,US$260,"9.2
Scored 9.2",Wonderful,439,
Apartamentos,89.0,2024-05-28,2024-05-31,5,0,BiBo Suites Palacio de Portago,US$353,"9.5
Scored 9.5",Exceptional,149,
Apartamentos,89.0,2024-05-28,2024-05-31,5,0,IMEDA Apartamentos Piedra Santa,US$364,"8.9
Scored 8.9",Excellent,128,
Apartamentos,89.0,2024-05-28,2024-05-31,5,0,ALHAMBRA.MESONES 4,US$511,"9.3
Scored 9.3",Wonderful,667,
Apartamentos,89.0,2024-05-28,2024-05-31,5,0,Piso Pajaritos,US$228,"8.8
Scored 8.8",Excellent,5,
Apartamentos,89.0,2024-05-28,2024-05-31,5,0,BiBo Suites Plaza Nueva,US$399,"9.2
Scored 9.2",Wonderful,"2,956",
Apartamentos,89.0,2024-05-28,2024-05-31,5,0,Imeda Apartamentos Escudo del Carmen 19,US$364,"9.0
Scored 9.0",Wonderful,411,
Apartamentos,89.0,2024-05-28,2024-05-31,5,0,Apartamento Calle Varela Centro,US$485,"8.5
Scored 8.5",Very Good,111,
Apartamentos,89.0,2024-05-28,2024-05-31,5,0,tuGuest Manuel de Falla 5 Apartment,US$331,"9.3
Scored 9.3",Wonderful,97,
Apartamentos,89.0,2024-05-28,2024-05-31,5,0,tuGuest Lobos Apartment,US$386,"7.9
Scored 7.9",Good,68,
Apartamentos,89.0,2024-05-28,2024-05-31,5,0,Apartamentos Correo Viejo de Granada,US$417,"8.5
Scored 8.5",Very Good,859,
Apartamentos,89.0,2024-05-28,2024-05-31,5,0,Suite Alhambra Puerta Bib-Rambla,US$527,"8.9
Scored 8.9",Excellent,26,
Apartamentos,89.0,2024-05-28,2024-05-31,5,0,Expoholidays - Centrico piso PARKING incluido Calle Alvaro Bazan,US$271,"6.9
Scored 6.9",Review score,87,
Apartamentos,89.0,2024-05-28,2024-05-31,5,0,Apartamento Alborea,US$320,"8.2
Scored 8.2",Very Good,97,
Apartamentos,89.0,2024-05-28,2024-05-31,5,0,Recogidas Apartment by A3Rentals,US$347,"8.2
Scored 8.2",Very Good,144,
Apartamentos,89.0,2024-05-28,2024-05-31,5,0,SATU GRANADA: Modern Apartment in the Albaicín,US$292,"9.0
Scored 9.0",Wonderful,21,
Apartamentos,89.0,2024-05-28,2024-05-31,5,0,tuGuest Alhamar Apartment,US$379,"8.0
Scored 8.0",Very Good,57,
Hotel,97.0,2024-05-28,2024-05-31,5,0,BiBo Suites San Agustín,US$359,"9.4
Scored 9.4",Wonderful,"1,042",
Hotel,97.0,2024-05-28,2024-05-31,5,0,Meliá Granada,"US$1,855","8.5
Scored 8.5",Very Good,60,
Hotel,97.0,2024-05-28,2024-05-31,5,0,Hotel Molinos,US$616,"8.0
Scored 8.0",Very Good,"2,870",
Hotel,97.0,2024-05-28,2024-05-31,5,0,Abadía Hotel,US$610,"8.5
Scored 8.5",Very Good,"4,437",
Hotel,97.0,2024-05-28,2024-05-31,5,0,Sercotel Granada Suites,US$863,"9.2
Scored 9.2",Wonderful,"2,035",
Hotel,97.0,2024-05-28,2024-05-31,5,0,Hotel Macià Monasterio de los Basilios,US$582,"8.1
Scored 8.1",Very Good,"3,019",
Hotel,97.0,2024-05-28,2024-05-31,5,0,Hotel Casa Palacete Tablas,"US$1,054","9.2
Scored 9.2",Wonderful,199,
Hotel,97.0,2024-05-28,2024-05-31,5,0,Hotel Carlos V,US$502,"8.3
Scored 8.3",Very Good,"3,762",
Hotel,97.0,2024-05-28,2024-05-31,5,0,Hotel Macià Real De La Alhambra,US$641,"8.5
Scored 8.5",Very Good,"5,412",
Hotel,97.0,2024-05-28,2024-05-31,5,0,Hotel Los Girasoles,US$569,"7.4
Scored 7.4",Good,254,
Hotel,97.0,2024-05-28,2024-05-31,5,0,Hotel Dauro Premier,US$707,"8.6
Scored 8.6",Excellent,"1,587",
Hotel,97.0,2024-05-28,2024-05-31,5,0,SUITES CASA DE LAS COLUMNAS,US$600,"8.8
Scored 8.8",Excellent,622,
Hotel,97.0,2024-05-28,2024-05-31,5,0,Monjas del Carmen Hotel,US$789,"8.7
Scored 8.7",Excellent,"1,725",
Hotel,97.0,2024-05-28,2024-05-31,5,0,Hotel Macià Cóndor,US$550,"7.7
Scored 7.7",Good,"1,986",
Hotel,97.0,2024-05-28,2024-05-31,5,0,Crisol Guadalupe,US$829,"8.5
Scored 8.5",Very Good,"5,000",
Hotel,97.0,2024-05-28,2024-05-31,5,0,Hotel Comfort Dauro 2,US$687,"8.6
Scored 8.6",Excellent,"3,784",
Hotel,97.0,2024-05-28,2024-05-31,5,0,Porcel Sabica,US$799,"8.3
Scored 8.3",Very Good,"4,539",
Hotel,97.0,2024-05-28,2024-05-31,5,0,Hotel Rosa De oro,US$916,"8.3
Scored 8.3",Very Good,"1,010",
Hotel,97.0,2024-05-28,2024-05-31,5,0,Checkin Camino de Granada,US$547,"7.4
Scored 7.4",Good,"2,894",
Hotel,97.0,2024-05-28,2024-05-31,5,0,Elvira Suites,US$994,"8.9
Scored 8.9",Excellent,779,
Hotel,97.0,2024-05-28,2024-05-31,5,0,Vincci Albayzin,"US$1,152","8.5
Scored 8.5",Very Good,"5,726",
Hotel,97.0,2024-05-28,2024-05-31,5,0,Senator Granada,US$974,"8.4
Scored 8.4",Very Good,"3,481",
Hotel,97.0,2024-05-28,2024-05-31,5,0,Hotel Reina Cristina,US$703,"7.8
Scored 7.8",Good,"2,724",
Hotel,97.0,2024-05-28,2024-05-31,5,0,U-Sense Granada Centro,US$968,"8.8
Scored 8.8",Excellent,"2,789",
Hotel,97.0,2024-05-28,2024-05-31,5,0,Suites Gran Vía 44,US$854,"8.9
Scored 8.9",Excellent,"1,124",
Hotel,97.0,2024-05-28,2024-05-31,5,0,Leonardo Hotel Granada,US$617,"8.2
Scored 8.2",Very Good,"1,563",
Apartamentos,94.0,2024-05-28,2024-05-31,4,3,ALHAMBRA.MESONES 4,US$526,"9.3
Scored 9.3",Wonderful,667,
Apartamentos,94.0,2024-05-28,2024-05-31,4,3,tuGuest Alhondiga Apartment,US$367,"8.8
Scored 8.8",Excellent,124,
Apartamentos,94.0,2024-05-28,2024-05-31,4,3,Apartamento Nuevo Centro Granada,US$370,"8.8
Scored 8.8",Excellent,84,
Apartamentos,94.0,2024-05-28,2024-05-31,4,3,Suite Alhambra Puerta Bib-Rambla,US$521,"8.9
Scored 8.9",Excellent,26,
Apartamentos,94.0,2024-05-28,2024-05-31,4,3,BiBo Suites Plaza Nueva,US$536,"9.2
Scored 9.2",Wonderful,"2,956",
Apartamentos,94.0,2024-05-28,2024-05-31,4,3,tuGuest Duquesa Apartment,US$472,"10
Scored 10",Exceptional,1,
Apartamentos,94.0,2024-05-28,2024-05-31,4,3,Apartamento en Fontiveros,US$312,"10
Scored 10",Exceptional,10,
Apartamentos,94.0,2024-05-28,2024-05-31,4,3,BiBo Suites Real Chancilleria,US$690,"9.5
Scored 9.5",Exceptional,"2,159",
Apartamentos,94.0,2024-05-28,2024-05-31,4,3,Apartamentos Turísticos Mauror,US$927,"9.4
Scored 9.4",Wonderful,803,
Apartamentos,94.0,2024-05-28,2024-05-31,4,3,Riad Puertas del Albaicín,US$335,"7.3
Scored 7.3",Good,434,
Apartamentos,94.0,2024-05-28,2024-05-31,4,3,My Granada Garden - Apartamento Orquídea,US$465,"9.5
Scored 9.5",Exceptional,85,
Apartamentos,94.0,2024-05-28,2024-05-31,4,3,tuGuest Gran Via 42 Apartment,US$509,"8.0
Scored 8.0",Very Good,71,
Apartamentos,94.0,2024-05-28,2024-05-31,4,3,Grace Apartments - 3 bedroom City Centre,US$618,"9.6
Scored 9.6",Exceptional,227,
Apartamentos,94.0,2024-05-28,2024-05-31,4,3,Genteel Home Recogidas,US$734,"9.2
Scored 9.2",Wonderful,155,
Apartamentos,94.0,2024-05-28,2024-05-31,4,3,Impresionante apartamento Palacio de Congresos,US$539,"9.2
Scored 9.2",Wonderful,63,
Apartamentos,94.0,2024-05-28,2024-05-31,4,3,El Balcón del Albaicín,US$439,"9.0
Scored 9.0",Wonderful,"1,010",
Apartamentos,94.0,2024-05-28,2024-05-31,4,3,Apartamento centro de Granada 2,US$337,"9.2
Scored 9.2",Wonderful,19,
Apartamentos,94.0,2024-05-28,2024-05-31,4,3,tuGuest El Rincón de Felisa,US$455,"9.0
Scored 9.0",Wonderful,24,
Apartamentos,94.0,2024-05-28,2024-05-31,4,3,Genteel Home Ático Gran Capitán,US$677,"8.6
Scored 8.6",Excellent,43,
Apartamentos,94.0,2024-05-28,2024-05-31,4,3,Apartamento Alborea,US$450,"8.2
Scored 8.2",Very Good,97,
Apartamentos,94.0,2024-05-28,2024-05-31,4,3,Bibrambla penthouse over Cathedral,US$489,"7.4
Scored 7.4",Good,30,
Apartamentos,94.0,2024-05-28,2024-05-31,4,3,tuGuest Ronda Aparment,US$486,"8.8
Scored 8.8",Excellent,28,
Apartamentos,94.0,2024-05-28,2024-05-31,4,3,New Arab Baths Apartament,US$472,"7.4
Scored 7.4",Good,105,
Apartamentos,94.0,2024-05-28,2024-05-31,4,3,Apartamento Jose Enrique,US$700,"9.4
Scored 9.4",Wonderful,42,
Apartamentos,94.0,2024-05-28,2024-05-31,4,3,Apartamentos la Mariana,"US$1,193","9.5
Scored 9.5",Exceptional,133,
Hotel,97.0,2024-05-28,2024-05-31,4,3,Hotel Molinos,US$535,"8.0
Scored 8.0",Very Good,"2,870",
Hotel,97.0,2024-05-28,2024-05-31,4,3,Meliá Granada,"US$3,533","8.5
Scored 8.5",Very Good,60,
Hotel,97.0,2024-05-28,2024-05-31,4,3,Sercotel Granada Suites,US$951,"9.2
Scored 9.2",Wonderful,"2,035",
Hotel,97.0,2024-05-28,2024-05-31,4,3,Elvira Suites,US$936,"8.9
Scored 8.9",Excellent,779,
Hotel,97.0,2024-05-28,2024-05-31,4,3,BiBo Suites San Agustín,US$690,"9.4
Scored 9.4",Wonderful,"1,042",
Hotel,97.0,2024-05-28,2024-05-31,4,3,Hotel Carlos V,US$574,"8.3
Scored 8.3",Very Good,"3,762",
Hotel,97.0,2024-05-28,2024-05-31,4,3,Suites Gran Vía 44,US$707,"8.9
Scored 8.9",Excellent,"1,124",
Hotel,97.0,2024-05-28,2024-05-31,4,3,Hotel Comfort Dauro 2,US$816,"8.6
Scored 8.6",Excellent,"3,784",
Hotel,97.0,2024-05-28,2024-05-31,4,3,Hotel Dauro Premier,US$836,"8.6
Scored 8.6",Excellent,"1,587",
Hotel,97.0,2024-05-28,2024-05-31,4,3,Hotel Macià Real De La Alhambra,US$742,"8.5
Scored 8.5",Very Good,"5,412",
Hotel,97.0,2024-05-28,2024-05-31,4,3,U-Sense Granada Centro,US$919,"8.8
Scored 8.8",Excellent,"2,789",
Hotel,97.0,2024-05-28,2024-05-31,4,3,Hotel Macià Cóndor,US$651,"7.7
Scored 7.7",Good,"1,986",
Hotel,97.0,2024-05-28,2024-05-31,4,3,Hostal Arriola,US$726,"8.4
Scored 8.4",Very Good,795,
Hotel,97.0,2024-05-28,2024-05-31,4,3,Porcel Sabica,US$935,"8.3
Scored 8.3",Very Good,"4,539",
Hotel,97.0,2024-05-28,2024-05-31,4,3,Bubaqia House - Suites Boutique,"US$1,535","9.3
Scored 9.3",Wonderful,35,
Hotel,97.0,2024-05-28,2024-05-31,4,3,Hotel Párraga Siete,"US$1,120","8.8
Scored 8.8",Excellent,"1,782",
Hotel,97.0,2024-05-28,2024-05-31,4,3,Vincci Albayzin,"US$1,612","8.5
Scored 8.5",Very Good,"5,726",
Hotel,97.0,2024-05-28,2024-05-31,4,3,Hotel Universal,US$629,"7.8
Scored 7.8",Good,"4,947",
Hotel,97.0,2024-05-28,2024-05-31,4,3,Hotel Casa Palacete Tablas,"US$1,513","9.2
Scored 9.2",Wonderful,199,
Hotel,97.0,2024-05-28,2024-05-31,4,3,Room Mate Leo,"US$1,126","8.8
Scored 8.8",Excellent,"4,431",
Hotel,97.0,2024-05-28,2024-05-31,4,3,Hotel Los Girasoles,US$879,"7.4
Scored 7.4",Good,254,
Hotel,97.0,2024-05-28,2024-05-31,4,3,Áurea Washington Irving by Eurostars Hotel Company,"US$2,231","8.9
Scored 8.9",Excellent,"2,756",
Hotel,97.0,2024-05-28,2024-05-31,4,3,Hotel Macià Monasterio de los Basilios,"US$1,084","8.1
Scored 8.1",Very Good,"3,019",
Hotel,97.0,2024-05-28,2024-05-31,4,3,Crisol Guadalupe,"US$1,167","8.5
Scored 8.5",Very Good,"5,000",
Hotel,97.0,2024-05-28,2024-05-31,4,3,Villa Oniria,"US$2,153","8.7
Scored 8.7",Excellent,"1,380",
