type,capacity,check-in,check-out,num_adults,num_children,name,price,score,avg_review,reviews_count,Fecha
Apartamentos,95.0,2024-06-06,2024-06-09,5,0,Apartamento Catedral Centro,US$321,"8.8
Scored 8.8",Excellent,326,
Apartamentos,95.0,2024-06-06,2024-06-09,5,0,Luxury Suite Solarillo de Gracia,US$432,"8.3
Scored 8.3",Very Good,3,
Apartamentos,95.0,2024-06-06,2024-06-09,5,0,Chezmoihomes Plaza Nueva Deluxe,US$660,"9.0
Scored 9.0",Wonderful,294,
Apartamentos,95.0,2024-06-06,2024-06-09,5,0,Corrala de San Antón Ático Mulhacén,US$371,"7.6
Scored 7.6",Good,55,
Apartamentos,95.0,2024-06-06,2024-06-09,5,0,Apartamentos de Isabella,US$604,"8.6
Scored 8.6",Excellent,950,
Apartamentos,95.0,2024-06-06,2024-06-09,5,0,BiBo Suites Real Chancilleria,US$577,"9.5
Scored 9.5",Exceptional,"2,178",
Apartamentos,95.0,2024-06-06,2024-06-09,5,0,GLORIA SUITES,US$365,"7.8
Scored 7.8",Good,489,
Apartamentos,95.0,2024-06-06,2024-06-09,5,0,BiBo Suites Plaza Nueva,US$636,"9.2
Scored 9.2",Wonderful,"2,957",
Apartamentos,95.0,2024-06-06,2024-06-09,5,0,Chezmoihomes Plaza Nueva Luxury,US$597,"8.6
Scored 8.6",Excellent,89,
Apartamentos,95.0,2024-06-06,2024-06-09,5,0,Apartamentos Correo Viejo de Granada,US$754,"8.5
Scored 8.5",Very Good,863,
Apartamentos,95.0,2024-06-06,2024-06-09,5,0,Casa SanPau,US$575,"9.2
Scored 9.2",Wonderful,148,
Apartamentos,95.0,2024-06-06,2024-06-09,5,0,BiBo Suites Gran Vía,US$848,"9.0
Scored 9.0",Wonderful,"3,428",
Apartamentos,95.0,2024-06-06,2024-06-09,5,0,Apartamentos Casa de la Lonja,US$769,"8.8
Scored 8.8",Excellent,553,
Apartamentos,95.0,2024-06-06,2024-06-09,5,0,limehome Granada Calle Mirasol,US$509,"9.2
Scored 9.2",Wonderful,619,
Apartamentos,95.0,2024-06-06,2024-06-09,5,0,Apartamentos Turísticos Centro,US$538,"8.7
Scored 8.7",Excellent,328,
Apartamentos,95.0,2024-06-06,2024-06-09,5,0,Expoholidays - Homely Apartment Granada,US$253,"6.3
Scored 6.3",Review score,28,
Apartamentos,95.0,2024-06-06,2024-06-09,5,0,Casas del Albaicín,US$564,"8.9
Scored 8.9",Excellent,824,
Apartamentos,95.0,2024-06-06,2024-06-09,5,0,Riad Alhambra,"US$1,207","9.2
Scored 9.2",Wonderful,463,
Apartamentos,95.0,2024-06-06,2024-06-09,5,0,Casa Montalbán Apartamentos Turísticos,US$648,"8.3
Scored 8.3",Very Good,568,
Apartamentos,95.0,2024-06-06,2024-06-09,5,0,Luxury suite plaza Fortuny,US$307,-,-,-,
Apartamentos,95.0,2024-06-06,2024-06-09,5,0,Apartamento Calle Puentezuelas,US$448,-,-,-,
Apartamentos,95.0,2024-06-06,2024-06-09,5,0,PRECIOSO Y ACOGEDOR APARTAMENTO EN PLENO CENTRO DE GRANADA,US$576,"8.3
Scored 8.3",Very Good,44,
Apartamentos,95.0,2024-06-06,2024-06-09,5,0,Central Stylish and Elegant 1 & 2 BR apartments I,US$543,"8.6
Scored 8.6",Excellent,91,
Hotel,98.0,2024-06-06,2024-06-09,5,0,"Palacio Gran Vía, a Royal Hideaway Hotel","US$4,151","9.6
Scored 9.6",Exceptional,311,
Hotel,98.0,2024-06-06,2024-06-09,5,0,Vincci Albayzin,US$825,"8.5
Scored 8.5",Very Good,"5,782",
Hotel,98.0,2024-06-06,2024-06-09,5,0,YIT Casablanca,US$645,"7.5
Scored 7.5",Good,"4,055",
Hotel,98.0,2024-06-06,2024-06-09,5,0,Hotel Los Girasoles,US$695,"7.4
Scored 7.4",Good,278,
Hotel,98.0,2024-06-06,2024-06-09,5,0,Hotel Dauro Premier,US$845,"8.6
Scored 8.6",Excellent,"1,603",
Hotel,98.0,2024-06-06,2024-06-09,5,0,Hotel Tent Granada,US$967,"8.4
Scored 8.4",Very Good,"5,171",
Hotel,98.0,2024-06-06,2024-06-09,5,0,Hotel Carlos V,US$702,"8.3
Scored 8.3",Very Good,"3,807",
Hotel,98.0,2024-06-06,2024-06-09,5,0,Occidental Granada,US$923,"8.7
Scored 8.7",Excellent,"3,253",
Hotel,98.0,2024-06-06,2024-06-09,5,0,Checkin Camino de Granada,US$722,"7.4
Scored 7.4",Good,"2,881",
Hotel,98.0,2024-06-06,2024-06-09,5,0,Áurea Catedral by Eurostars Hotel Company,"US$1,406","9.2
Scored 9.2",Wonderful,"5,749",
Hotel,98.0,2024-06-06,2024-06-09,5,0,Hotel Comfort Dauro 2,US$839,"8.6
Scored 8.6",Excellent,"3,808",
Hotel,98.0,2024-06-06,2024-06-09,5,0,Elvira Suites,"US$1,174","8.9
Scored 8.9",Excellent,783,
Hotel,98.0,2024-06-06,2024-06-09,5,0,Hotel Granada Center,"US$1,102","9.1
Scored 9.1",Wonderful,"9,436",
Hotel,98.0,2024-06-06,2024-06-09,5,0,Las Nieves,US$838,"8.4
Scored 8.4",Very Good,"2,496",
Hotel,98.0,2024-06-06,2024-06-09,5,0,Bubaqia House - Suites Boutique,"US$1,538","9.3
Scored 9.3",Wonderful,35,
Hotel,98.0,2024-06-06,2024-06-09,5,0,Áurea Washington Irving by Eurostars Hotel Company,"US$1,652","8.9
Scored 8.9",Excellent,"2,768",
Hotel,98.0,2024-06-06,2024-06-09,5,0,Meliá Granada,"US$2,111","8.5
Scored 8.5",Very Good,74,
Hotel,98.0,2024-06-06,2024-06-09,5,0,Hotel Reina Mora,US$707,"8.2
Scored 8.2",Very Good,118,
Hotel,98.0,2024-06-06,2024-06-09,5,0,Los Angeles Hotel & Spa,US$842,"7.5
Scored 7.5",Good,"2,258",
Hotel,98.0,2024-06-06,2024-06-09,5,0,Leonardo Hotel Granada,US$895,"8.2
Scored 8.2",Very Good,"1,636",
Hotel,98.0,2024-06-06,2024-06-09,5,0,Hotel Abades Nevada Palace,US$853,"7.9
Scored 7.9",Good,"4,991",
Hotel,98.0,2024-06-06,2024-06-09,5,0,Room Mate Leo,"US$1,020","8.8
Scored 8.8",Excellent,"4,431",
Hotel,98.0,2024-06-06,2024-06-09,5,0,Catalonia Granada,"US$1,304","9.0
Scored 9.0",Wonderful,"4,163",
Hotel,98.0,2024-06-06,2024-06-09,5,0,Hotel Boutique Puerta de las Granadas,"US$1,205","8.7
Scored 8.7",Excellent,"1,712",
Hotel,98.0,2024-06-06,2024-06-09,5,0,U-Sense Granada Centro,"US$1,031","8.8
Scored 8.8",Excellent,"2,808",
Apartamentos,98.0,2024-06-06,2024-06-09,4,3,Zahira Suites,US$337,"6.9
Scored 6.9",Review score,263,
Apartamentos,98.0,2024-06-06,2024-06-09,4,3,Corrala de San Antón Ático Mulhacén,US$464,"7.6
Scored 7.6",Good,55,
Apartamentos,98.0,2024-06-06,2024-06-09,4,3,PRECIOSO Y ACOGEDOR APARTAMENTO EN PLENO CENTRO DE GRANADA,US$576,"8.3
Scored 8.3",Very Good,44,
Apartamentos,98.0,2024-06-06,2024-06-09,4,3,Bibrambla penthouse over Cathedral,US$558,"7.3
Scored 7.3",Good,29,
Apartamentos,98.0,2024-06-06,2024-06-09,4,3,Alhambra Apartments,US$398,"7.4
Scored 7.4",Good,22,
Apartamentos,98.0,2024-06-06,2024-06-09,4,3,Casa Montalbán Apartamentos Turísticos,US$814,"8.3
Scored 8.3",Very Good,568,
Apartamentos,98.0,2024-06-06,2024-06-09,4,3,Apartamento centro de Granada 2,US$425,"9.2
Scored 9.2",Wonderful,19,
Apartamentos,98.0,2024-06-06,2024-06-09,4,3,Corrala de San Antón. Sencillo apartamento en pleno centro,US$446,"7.4
Scored 7.4",Good,29,
Apartamentos,98.0,2024-06-06,2024-06-09,4,3,Libelle,"US$1,372","9.9
Scored 9.9",Exceptional,7,
Apartamentos,98.0,2024-06-06,2024-06-09,4,3,Apartamento entero privado,US$667,"9.9
Scored 9.9",Exceptional,17,
Apartamentos,98.0,2024-06-06,2024-06-09,4,3,"Conjunto Altos de Vista Nevada,nº11,portal 7,1ºA.",US$788,"9.0
Scored 9.0",Wonderful,35,
Apartamentos,98.0,2024-06-06,2024-06-09,4,3,Alojamientos Rurales Las Eras,US$365,"8.8
Scored 8.8",Excellent,56,
Apartamentos,98.0,2024-06-06,2024-06-09,4,3,Apartamento Solarillo,US$686,-,-,-,
Apartamentos,98.0,2024-06-06,2024-06-09,4,3,Be Free Granada,US$472,"8.3
Scored 8.3",Very Good,"3,692",
Apartamentos,98.0,2024-06-06,2024-06-09,4,3,BiBo Suites Gran Vía,US$763,"9.0
Scored 9.0",Wonderful,"3,428",
Apartamentos,98.0,2024-06-06,2024-06-09,4,3,Chezmoihomes Plaza Nueva Luxury,US$803,"8.6
Scored 8.6",Excellent,89,
Apartamentos,98.0,2024-06-06,2024-06-09,4,3,GLORIA SUITES,US$612,"7.8
Scored 7.8",Good,489,
Apartamentos,98.0,2024-06-06,2024-06-09,4,3,Riad Alhambra,"US$1,196","9.2
Scored 9.2",Wonderful,463,
Apartamentos,98.0,2024-06-06,2024-06-09,4,3,BiBo Suites Plaza Nueva,US$953,"9.2
Scored 9.2",Wonderful,"2,957",
Apartamentos,98.0,2024-06-06,2024-06-09,4,3,Apartamentos Caballerizas Granada con parking gratuito en pleno centro,US$885,"9.2
Scored 9.2",Wonderful,794,
Apartamentos,98.0,2024-06-06,2024-06-09,4,3,Apartamentos Casa de la Lonja,US$993,"8.8
Scored 8.8",Excellent,553,
Apartamentos,98.0,2024-06-06,2024-06-09,4,3,Apartamentos Correo Viejo de Granada,"US$1,418","8.5
Scored 8.5",Very Good,863,
Apartamentos,98.0,2024-06-06,2024-06-09,4,3,Casas del Albaicín,US$922,"8.9
Scored 8.9",Excellent,824,
Apartamentos,98.0,2024-06-06,2024-06-09,4,3,Chapizhome,US$970,"8.3
Scored 8.3",Very Good,583,
Apartamentos,98.0,2024-06-06,2024-06-09,4,3,Chezmoihomes Plaza Nueva Premium,"US$1,057","8.9
Scored 8.9",Excellent,41,
Hotel,98.0,2024-06-06,2024-06-09,4,3,Room Mate Leo,"US$1,020","8.8
Scored 8.8",Excellent,"4,431",
Hotel,98.0,2024-06-06,2024-06-09,4,3,Vincci Albayzin,"US$1,148","8.5
Scored 8.5",Very Good,"5,782",
Hotel,98.0,2024-06-06,2024-06-09,4,3,Elvira Suites,"US$1,108","8.9
Scored 8.9",Excellent,783,
Hotel,98.0,2024-06-06,2024-06-09,4,3,YIT Casablanca,US$928,"7.5
Scored 7.5",Good,"4,055",
Hotel,98.0,2024-06-06,2024-06-09,4,3,Hotel Carlos V,US$802,"8.3
Scored 8.3",Very Good,"3,807",
Hotel,98.0,2024-06-06,2024-06-09,4,3,Occidental Granada,"US$1,202","8.7
Scored 8.7",Excellent,"3,253",
Hotel,98.0,2024-06-06,2024-06-09,4,3,Áurea Catedral by Eurostars Hotel Company,"US$1,903","9.2
Scored 9.2",Wonderful,"5,749",
Hotel,98.0,2024-06-06,2024-06-09,4,3,Hotel Granada Center,"US$1,412","9.1
Scored 9.1",Wonderful,"9,436",
Hotel,98.0,2024-06-06,2024-06-09,4,3,Catalonia Granada,"US$1,739","9.0
Scored 9.0",Wonderful,"4,163",
Hotel,98.0,2024-06-06,2024-06-09,4,3,Bubaqia House - Suites Boutique,"US$1,584","9.3
Scored 9.3",Wonderful,35,
Hotel,98.0,2024-06-06,2024-06-09,4,3,Hotel Comfort Dauro 2,"US$1,226","8.6
Scored 8.6",Excellent,"3,808",
Hotel,98.0,2024-06-06,2024-06-09,4,3,Hotel Dauro Premier,"US$1,372","8.6
Scored 8.6",Excellent,"1,603",
Hotel,98.0,2024-06-06,2024-06-09,4,3,U-Sense Granada Centro,"US$1,437","8.8
Scored 8.8",Excellent,"2,808",
Hotel,98.0,2024-06-06,2024-06-09,4,3,Checkin Camino de Granada,"US$1,508","7.4
Scored 7.4",Good,"2,881",
Hotel,98.0,2024-06-06,2024-06-09,4,3,Hotel Los Girasoles,US$939,"7.4
Scored 7.4",Good,278,
Hotel,98.0,2024-06-06,2024-06-09,4,3,Senator Granada,"US$2,109","8.4
Scored 8.4",Very Good,"3,501",
Hotel,98.0,2024-06-06,2024-06-09,4,3,Meliá Granada,"US$2,916","8.5
Scored 8.5",Very Good,74,
Hotel,98.0,2024-06-06,2024-06-09,4,3,Áurea Washington Irving by Eurostars Hotel Company,"US$3,033","8.9
Scored 8.9",Excellent,"2,768",
Hotel,98.0,2024-06-06,2024-06-09,4,3,Los Angeles Hotel & Spa,"US$1,231","7.5
Scored 7.5",Good,"2,258",
Hotel,98.0,2024-06-06,2024-06-09,4,3,Leonardo Hotel Granada,"US$1,272","8.2
Scored 8.2",Very Good,"1,636",
Hotel,98.0,2024-06-06,2024-06-09,4,3,Barceló Carmen Granada,"US$2,757","9.0
Scored 9.0",Wonderful,"1,718",
Hotel,98.0,2024-06-06,2024-06-09,4,3,Las Nieves,"US$1,204","8.4
Scored 8.4",Very Good,"2,496",
Hotel,98.0,2024-06-06,2024-06-09,4,3,"Palacio Gran Vía, a Royal Hideaway Hotel","US$8,303","9.6
Scored 9.6",Exceptional,311,
Hotel,98.0,2024-06-06,2024-06-09,4,3,Hotel Granada Palace,"US$1,206","8.3
Scored 8.3",Very Good,755,
Hotel,98.0,2024-06-06,2024-06-09,4,3,HOTEL LA FONDA DE DON GONZALO,US$547,"8.4
Scored 8.4",Very Good,476,
Apartamentos,98.0,2024-06-06,2024-06-09,7,0,Corrala de San Antón Ático Mulhacén,US$464,"7.6
Scored 7.6",Good,55,
Apartamentos,98.0,2024-06-06,2024-06-09,7,0,PRECIOSO Y ACOGEDOR APARTAMENTO EN PLENO CENTRO DE GRANADA,US$576,"8.3
Scored 8.3",Very Good,44,
