type,capacity,checkin,checkout,num_adults,num_children,name,price,score,avg_review,reviews_count
Hotel,96.0,2024-04-23,2024-04-26,2,0,Hotel Cedran,US$181,"7.8
Scored 7.8",Good,"2,100"
Hotel,96.0,2024-04-23,2024-04-26,2,0,Hotel Saray,US$307,"8.4
Scored 8.4",Very Good,"9,912"
Hotel,96.0,2024-04-23,2024-04-26,2,0,Sercotel Palacio de los Gamboa,US$418,"8.6
Scored 8.6",Excellent,"5,012"
Hotel,96.0,2024-04-23,2024-04-26,2,0,Hotel Comfort Dauro 2,US$316,"8.6
Scored 8.6",Excellent,"3,701"
Hotel,96.0,2024-04-23,2024-04-26,2,0,Catalonia Granada,US$416,"8.9
Scored 8.9",Excellent,"4,131"
Hotel,96.0,2024-04-23,2024-04-26,2,0,Presidente,US$245,"7.7
Scored 7.7",Good,"1,464"
Hotel,96.0,2024-04-23,2024-04-26,2,0,Barceló Granada Congress,US$448,"8.5
Scored 8.5",Very Good,"5,004"
Hotel,96.0,2024-04-23,2024-04-26,2,0,Vincci Albayzin,US$563,"8.5
Scored 8.5",Very Good,"5,555"
Hotel,96.0,2024-04-23,2024-04-26,2,0,Hotel Boutique Las Almenas,US$345,"8.3
Scored 8.3",Very Good,"1,948"
Hotel,96.0,2024-04-23,2024-04-26,2,0,Hotel Dauro Premier,US$380,"8.6
Scored 8.6",Excellent,"1,464"
Hotel,96.0,2024-04-23,2024-04-26,2,0,Meliá Granada,US$599,"8.2
Scored 8.2",Very Good,28
Hotel,96.0,2024-04-23,2024-04-26,2,0,Gran Hotel Luna de Granada,US$529,"8.5
Scored 8.5",Very Good,"9,530"
Hotel,96.0,2024-04-23,2024-04-26,2,0,Hotel La Casa de Los Mosaicos,US$517,"8.4
Scored 8.4",Very Good,"2,123"
Hotel,96.0,2024-04-23,2024-04-26,2,0,Occidental Granada,US$443,"8.7
Scored 8.7",Excellent,"3,189"
Hotel,96.0,2024-04-23,2024-04-26,2,0,NH Collection Victoria,US$583,"8.7
Scored 8.7",Excellent,"1,318"
Hotel,96.0,2024-04-23,2024-04-26,2,0,Hotel Plaza Nueva,US$403,"8.3
Scored 8.3",Very Good,"2,634"
Hotel,96.0,2024-04-23,2024-04-26,2,0,La Casa de la Trinidad,US$517,"8.7
Scored 8.7",Excellent,"2,531"
Hotel,96.0,2024-04-23,2024-04-26,2,0,Barceló Carmen Granada,US$534,"9.0
Scored 9.0",Wonderful,"1,404"
Hotel,96.0,2024-04-23,2024-04-26,2,0,Hotel Macià Cóndor,US$300,"7.7
Scored 7.7",Good,"1,910"
Hotel,96.0,2024-04-23,2024-04-26,2,0,Suites Gran Vía 44,US$392,"9.0
Scored 9.0",Wonderful,"1,127"
Hotel,96.0,2024-04-23,2024-04-26,2,0,Hotel Rosa De oro,US$416,"8.3
Scored 8.3",Very Good,974
Apartamentos,87.0,2024-04-23,2024-04-26,2,2,Be Free Granada,US$196,"8.2
Scored 8.2",Very Good,"3,469"
Apartamentos,87.0,2024-04-23,2024-04-26,2,2,C&V Apartamentos - Horno de Marina,US$251,"8.3
Scored 8.3",Very Good,"1,297"
Apartamentos,87.0,2024-04-23,2024-04-26,2,2,Apartamentos Granada Deluxe 3000,US$223,"8.2
Scored 8.2",Very Good,515
Apartamentos,87.0,2024-04-23,2024-04-26,2,2,Bellavista,US$240,"7.5
Scored 7.5",Good,"1,326"
Apartamentos,87.0,2024-04-23,2024-04-26,2,2,Nest Flats Granada,US$204,"8.5
Scored 8.5",Very Good,"1,759"
Apartamentos,87.0,2024-04-23,2024-04-26,2,2,Apartamentos Puerta Elvira Suites 3000,US$233,"9.2
Scored 9.2",Wonderful,362
Apartamentos,87.0,2024-04-23,2024-04-26,2,2,Apartamentos Montesclaros,US$303,"8.9
Scored 8.9",Excellent,680
Apartamentos,87.0,2024-04-23,2024-04-26,2,2,Apartamentos Inside Paseo de los Tristes,US$299,"8.5
Scored 8.5",Very Good,468
Apartamentos,87.0,2024-04-23,2024-04-26,2,2,numa I Vega Apartments,US$278,"8.3
Scored 8.3",Very Good,"1,919"
Apartamentos,87.0,2024-04-23,2024-04-26,2,2,Siloe Plaza,US$305,"7.8
Scored 7.8",Good,775
Apartamentos,87.0,2024-04-23,2024-04-26,2,2,Central Stylish and Elegant 1 & 2 BR apartments I,US$283,"8.6
Scored 8.6",Excellent,86
Apartamentos,87.0,2024-04-23,2024-04-26,2,2,tuGuest S.Pedro Apartments,US$327,"8.7
Scored 8.7",Excellent,120
Apartamentos,87.0,2024-04-23,2024-04-26,2,2,Chezmoihomes Cathedral Apartment,US$281,"8.3
Scored 8.3",Very Good,39
Apartamentos,87.0,2024-04-23,2024-04-26,2,2,Apartamentos Alhambra Granada 3000,US$236,"7.7
Scored 7.7",Good,"1,099"
Apartamentos,87.0,2024-04-23,2024-04-26,2,2,Esencias de la Alhambra,US$272,"9.0
Scored 9.0",Wonderful,27
Apartamentos,87.0,2024-04-23,2024-04-26,2,2,Apartamentos de Isabella,US$246,"8.5
Scored 8.5",Very Good,894
Apartamentos,87.0,2024-04-23,2024-04-26,2,2,Real de Cartuja Apartments & Suites,US$334,"8.5
Scored 8.5",Very Good,"1,783"
Apartamentos,87.0,2024-04-23,2024-04-26,2,2,Central Deluxe Apartments by Apolo Homes,US$479,"9.0
Scored 9.0",Wonderful,132
Apartamentos,87.0,2024-04-23,2024-04-26,2,2,Bonito Loft San Miguel Centro Catedral Wifi,US$262,"9.0
Scored 9.0",Wonderful,31
Apartamentos,87.0,2024-04-23,2024-04-26,2,2,Chezmoihomes Central Ethnic style apartment,US$317,"8.2
Scored 8.2",Very Good,54
Apartamentos,87.0,2024-04-23,2024-04-26,2,2,IMEDA Apartamentos Piedra Santa,US$336,"8.9
Scored 8.9",Excellent,104
Apartamentos,87.0,2024-04-23,2024-04-26,2,2,Duplex colcha,US$267,"8.1
Scored 8.1",Very Good,49
Apartamentos,87.0,2024-04-23,2024-04-26,2,2,PATIOdeLUZ - Stylish apartments in Párraga 13,US$427,"9.5
Scored 9.5",Exceptional,471
Apartamentos,87.0,2024-04-23,2024-04-26,2,2,"Apartamento Casa Ruan Albaicín, Ático",US$264,"9.6
Scored 9.6",Exceptional,7
Apartamentos,87.0,2024-04-23,2024-04-26,2,2,Apartamentos Turísticos Centro,US$317,"8.7
Scored 8.7",Excellent,319
Hotel,97.0,2024-04-23,2024-04-26,2,2,Porcel Alixares,US$456,"8.4
Scored 8.4",Very Good,"9,501"
Hotel,97.0,2024-04-23,2024-04-26,2,2,Hotel Saray,US$511,"8.4
Scored 8.4",Very Good,"9,912"
Hotel,97.0,2024-04-23,2024-04-26,2,2,Suites Gran Vía 44,US$392,"9.0
Scored 9.0",Wonderful,"1,127"
Hotel,97.0,2024-04-23,2024-04-26,2,2,Hotel Comfort Dauro 2,US$443,"8.6
Scored 8.6",Excellent,"3,701"
Hotel,97.0,2024-04-23,2024-04-26,2,2,BiBo Suites San Agustín,US$449,"9.4
Scored 9.4",Wonderful,985
Hotel,97.0,2024-04-23,2024-04-26,2,2,Gran Hotel Luna de Granada,US$648,"8.5
Scored 8.5",Very Good,"9,530"
Hotel,97.0,2024-04-23,2024-04-26,2,2,Hotel Casa Palacete Tablas,US$663,"9.1
Scored 9.1",Wonderful,124
Hotel,97.0,2024-04-23,2024-04-26,2,2,Apartamentos Granata,US$405,"8.7
Scored 8.7",Excellent,326
Hotel,97.0,2024-04-23,2024-04-26,2,2,Hotel Dauro Premier,US$507,"8.6
Scored 8.6",Excellent,"1,464"
Hotel,97.0,2024-04-23,2024-04-26,2,2,Hotel Carlos V,US$445,"8.3
Scored 8.3",Very Good,"3,635"
Hotel,97.0,2024-04-23,2024-04-26,2,2,Elvira Suites,US$619,"8.9
Scored 8.9",Excellent,780
Hotel,97.0,2024-04-23,2024-04-26,2,2,Occidental Granada,US$830,"8.7
Scored 8.7",Excellent,"3,189"
Hotel,97.0,2024-04-23,2024-04-26,2,2,Hotel Macià Cóndor,US$389,"7.7
Scored 7.7",Good,"1,910"
Hotel,97.0,2024-04-23,2024-04-26,2,2,Porcel Sabica,US$504,"8.3
Scored 8.3",Very Good,"4,479"
Hotel,97.0,2024-04-23,2024-04-26,2,2,Vincci Albayzin,"US$1,405","8.5
Scored 8.5",Very Good,"5,555"
Hotel,97.0,2024-04-23,2024-04-26,2,2,Meliá Granada,"US$1,682","8.2
Scored 8.2",Very Good,28
Hotel,97.0,2024-04-23,2024-04-26,2,2,Alhambra Palace Hotel,"US$2,762","8.7
Scored 8.7",Excellent,"1,520"
Hotel,97.0,2024-04-23,2024-04-26,2,2,Apartamento Buensuceso 46 VFTGR04774,US$480,"8.4
Scored 8.4",Very Good,47
Hotel,97.0,2024-04-23,2024-04-26,2,2,Barceló Carmen Granada,"US$1,320","9.0
Scored 9.0",Wonderful,"1,404"
Hotel,97.0,2024-04-23,2024-04-26,2,2,Bubaqia House - Suites Boutique,"US$1,344","9.8
Scored 9.8",Exceptional,22
Hotel,97.0,2024-04-23,2024-04-26,2,2,Hotel Granada Center,US$937,"9.1
Scored 9.1",Wonderful,"8,880"
Hotel,97.0,2024-04-23,2024-04-26,2,2,Casual Ilbira Granada,US$695,"8.8
Scored 8.8",Excellent,582
Hotel,97.0,2024-04-23,2024-04-26,2,2,Hotel Colón Centro,US$867,"8.4
Scored 8.4",Very Good,"2,489"
Hotel,97.0,2024-04-23,2024-04-26,2,2,Áurea Catedral by Eurostars Hotel Company,"US$1,082","9.2
Scored 9.2",Wonderful,"5,718"
Hotel,97.0,2024-04-23,2024-04-26,2,2,Catalonia Granada,US$832,"8.9
Scored 8.9",Excellent,"4,131"
Apartamentos,86.0,2024-04-23,2024-04-26,5,0,Apartamentos Correo Viejo de Granada,US$464,"8.5
Scored 8.5",Very Good,834
Apartamentos,86.0,2024-04-23,2024-04-26,5,0,ALHAMBRA.MESONES 4,US$503,"9.3
Scored 9.3",Wonderful,646
Apartamentos,86.0,2024-04-23,2024-04-26,5,0,Be Free Granada,US$248,"8.2
Scored 8.2",Very Good,"3,469"
Apartamentos,86.0,2024-04-23,2024-04-26,5,0,Imeda Apartamentos Escudo del Carmen 19,US$493,"9.0
Scored 9.0",Wonderful,395
Apartamentos,86.0,2024-04-23,2024-04-26,5,0,Zahira Suites,US$351,"6.9
Scored 6.9",Review score,250
Apartamentos,86.0,2024-04-23,2024-04-26,5,0,BiBo Suites Real Chancilleria,US$665,"9.5
Scored 9.5",Exceptional,"2,088"
Apartamentos,86.0,2024-04-23,2024-04-26,5,0,Apartamentos de Isabella,US$365,"8.5
Scored 8.5",Very Good,894
Apartamentos,86.0,2024-04-23,2024-04-26,5,0,IMEDA Apartamentos Piedra Santa,US$336,"8.9
Scored 8.9",Excellent,104
Apartamentos,86.0,2024-04-23,2024-04-26,5,0,BiBo Suites Gran Vía,US$624,"9.0
Scored 9.0",Wonderful,"3,359"
Apartamentos,86.0,2024-04-23,2024-04-26,5,0,PRECIOSO Y ACOGEDOR APARTAMENTO EN PLENO CENTRO DE GRANADA,US$288,"8.5
Scored 8.5",Very Good,35
Apartamentos,86.0,2024-04-23,2024-04-26,5,0,Expoholidays - Homely Apartment Granada,US$220,"6.4
Scored 6.4",Review score,26
Apartamentos,86.0,2024-04-23,2024-04-26,5,0,LM APARTAMENTOS PUENTEZUELAS,US$288,"7.3
Scored 7.3",Good,52
Apartamentos,86.0,2024-04-23,2024-04-26,5,0,Apartamento Centro Alhóndiga Suite,US$336,"9.5
Scored 9.5",Exceptional,30
Apartamentos,86.0,2024-04-23,2024-04-26,5,0,tuGuest Nardos Apartment,US$292,"8.9
Scored 8.9",Excellent,21
Apartamentos,86.0,2024-04-23,2024-04-26,5,0,Ibericabeds Albaicín,US$302,"8.3
Scored 8.3",Very Good,109
Apartamentos,86.0,2024-04-23,2024-04-26,5,0,Apartamentos Comfort City,US$235,"6.3
Scored 6.3",Review score,67
Apartamentos,86.0,2024-04-23,2024-04-26,5,0,"Wekey Homes San Miguel con patio, Centro Ciudad",US$311,"9.0
Scored 9.0",Wonderful,7
Apartamentos,86.0,2024-04-23,2024-04-26,5,0,tuGuest San Anton II Apartment,US$396,"8.9
Scored 8.9",Excellent,23
Apartamentos,86.0,2024-04-23,2024-04-26,5,0,APARTAMENTO GRANADA CENTRO,US$304,"8.2
Scored 8.2",Very Good,61
Apartamentos,86.0,2024-04-23,2024-04-26,5,0,tuGuest Alhacaba Apartment,US$368,"8.1
Scored 8.1",Very Good,74
Apartamentos,86.0,2024-04-23,2024-04-26,5,0,Luxury Suite de Conde Cifuentes,US$427,"9.5
Scored 9.5",Exceptional,2
Apartamentos,86.0,2024-04-23,2024-04-26,5,0,tuGuest Gran Vía 24 Apartment,US$435,"8.8
Scored 8.8",Excellent,10
Apartamentos,86.0,2024-04-23,2024-04-26,5,0,tuGuest Ronda Aparment,US$378,"8.7
Scored 8.7",Excellent,25
Apartamentos,86.0,2024-04-23,2024-04-26,5,0,tuGuest Plaza Pescaderia - Catedral,US$466,"8.1
Scored 8.1",Very Good,38
Apartamentos,86.0,2024-04-23,2024-04-26,5,0,BiBo Suites San Agustín,US$464,"9.4
Scored 9.4",Wonderful,985
Hotel,89.0,2024-04-23,2024-04-26,5,0,Apartamentos Correo Viejo de Granada,US$464,"8.5
Scored 8.5",Very Good,834
Hotel,89.0,2024-04-23,2024-04-26,5,0,Apartamentos Alhambra Granada 3000,US$272,"7.7
Scored 7.7",Good,"1,099"
Hotel,89.0,2024-04-23,2024-04-26,5,0,tuGuest Lobos Apartment,US$386,"8.0
Scored 8.0",Very Good,66
Hotel,89.0,2024-04-23,2024-04-26,5,0,FAMILY CATEDRAL CENTRO,US$363,"8.1
Scored 8.1",Very Good,57
Hotel,89.0,2024-04-23,2024-04-26,5,0,Imeda Apartamentos Escudo del Carmen 19,US$493,"9.0
Scored 9.0",Wonderful,395
Hotel,89.0,2024-04-23,2024-04-26,5,0,Zahira Suites,US$351,"6.9
Scored 6.9",Review score,250
Hotel,89.0,2024-04-23,2024-04-26,5,0,BiBo Suites Real Chancilleria,US$665,"9.5
Scored 9.5",Exceptional,"2,088"
Hotel,89.0,2024-04-23,2024-04-26,5,0,Apartamentos de Isabella,US$365,"8.5
Scored 8.5",Very Good,894
Hotel,89.0,2024-04-23,2024-04-26,5,0,IMEDA Apartamentos Piedra Santa,US$336,"8.9
Scored 8.9",Excellent,104
Hotel,89.0,2024-04-23,2024-04-26,5,0,PRECIOSO Y ACOGEDOR APARTAMENTO EN PLENO CENTRO DE GRANADA,US$288,"8.5
Scored 8.5",Very Good,35
Hotel,89.0,2024-04-23,2024-04-26,5,0,Expoholidays - Homely Apartment Granada,US$220,"6.4
Scored 6.4",Review score,26
Hotel,89.0,2024-04-23,2024-04-26,5,0,LM APARTAMENTOS PUENTEZUELAS,US$288,"7.3
Scored 7.3",Good,52
Hotel,89.0,2024-04-23,2024-04-26,5,0,Apartamento Centro Alhóndiga Suite,US$336,"9.5
Scored 9.5",Exceptional,30
Hotel,89.0,2024-04-23,2024-04-26,5,0,tuGuest Nardos Apartment,US$292,"8.9
Scored 8.9",Excellent,21
Hotel,89.0,2024-04-23,2024-04-26,5,0,Ibericabeds Albaicín,US$302,"8.3
Scored 8.3",Very Good,109
Hotel,89.0,2024-04-23,2024-04-26,5,0,Apartamentos Comfort City,US$235,"6.3
Scored 6.3",Review score,67
Hotel,89.0,2024-04-23,2024-04-26,5,0,"Wekey Homes San Miguel con patio, Centro Ciudad",US$311,"9.0
Scored 9.0",Wonderful,7
Hotel,89.0,2024-04-23,2024-04-26,5,0,tuGuest San Anton II Apartment,US$396,"8.9
Scored 8.9",Excellent,23
Hotel,89.0,2024-04-23,2024-04-26,5,0,APARTAMENTO GRANADA CENTRO,US$304,"8.2
Scored 8.2",Very Good,61
Hotel,89.0,2024-04-23,2024-04-26,5,0,tuGuest Alhacaba Apartment,US$368,"8.1
Scored 8.1",Very Good,74
Hotel,89.0,2024-04-23,2024-04-26,5,0,Luxury Suite de Conde Cifuentes,US$427,"9.5
Scored 9.5",Exceptional,2
Hotel,89.0,2024-04-23,2024-04-26,5,0,tuGuest Gran Vía 24 Apartment,US$435,"8.8
Scored 8.8",Excellent,10
Hotel,89.0,2024-04-23,2024-04-26,5,0,tuGuest Ronda Aparment,US$378,"8.7
Scored 8.7",Excellent,25
Hotel,89.0,2024-04-23,2024-04-26,5,0,tuGuest Plaza Pescaderia - Catedral,US$466,"8.1
Scored 8.1",Very Good,38
Hotel,89.0,2024-04-23,2024-04-26,5,0,tuGuest Castañeda Apartment,US$359,"8.3
Scored 8.3",Very Good,34
Apartamentos,96.0,2024-04-23,2024-04-26,4,3,ALHAMBRA.MESONES 4,US$517,"9.3
Scored 9.3",Wonderful,646
Apartamentos,96.0,2024-04-23,2024-04-26,4,3,Zahira Suites,US$351,"6.9
Scored 6.9",Review score,250
Apartamentos,96.0,2024-04-23,2024-04-26,4,3,PRECIOSO Y ACOGEDOR APARTAMENTO EN PLENO CENTRO DE GRANADA,US$288,"8.5
Scored 8.5",Very Good,35
Apartamentos,96.0,2024-04-23,2024-04-26,4,3,Ibericabeds Albaicín,US$302,"8.3
Scored 8.3",Very Good,109
Apartamentos,96.0,2024-04-23,2024-04-26,4,3,APARTAMENTO GRANADA CENTRO,US$304,"8.2
Scored 8.2",Very Good,61
Apartamentos,96.0,2024-04-23,2024-04-26,4,3,FAMILY CATEDRAL CENTRO,US$459,"8.1
Scored 8.1",Very Good,57
Apartamentos,96.0,2024-04-23,2024-04-26,4,3,"Neptuno Ático, con terraza",US$426,"9.0
Scored 9.0",Wonderful,8
Apartamentos,96.0,2024-04-23,2024-04-26,4,3,tuGuest Plaza Pescaderia - Catedral,US$549,"8.1
Scored 8.1",Very Good,38
Apartamentos,96.0,2024-04-23,2024-04-26,4,3,Impresionante apartamento Palacio de Congresos,US$562,"9.2
Scored 9.2",Wonderful,61
Apartamentos,96.0,2024-04-23,2024-04-26,4,3,tuGuest Ronda Aparment,US$461,"8.7
Scored 8.7",Excellent,25
Apartamentos,96.0,2024-04-23,2024-04-26,4,3,Apartamento Jose Enrique,US$469,"9.4
Scored 9.4",Wonderful,39
Apartamentos,96.0,2024-04-23,2024-04-26,4,3,tuGuest El Rincón de Felisa,US$517,"9.0
Scored 9.0",Wonderful,23
Apartamentos,96.0,2024-04-23,2024-04-26,4,3,New Arab Baths Apartament,US$464,"7.5
Scored 7.5",Good,106
Apartamentos,96.0,2024-04-23,2024-04-26,4,3,Apartamento con Vistas en Albaicin II,US$479,"8.6
Scored 8.6",Excellent,19
Apartamentos,96.0,2024-04-23,2024-04-26,4,3,Riad Puertas del Albaicín,US$587,"7.3
Scored 7.3",Good,432
Apartamentos,96.0,2024-04-23,2024-04-26,4,3,WintowinRentals Historic Center of Granada,US$829,"9.3
Scored 9.3",Wonderful,33
Apartamentos,96.0,2024-04-23,2024-04-26,4,3,Suite Alhambra Puerta Bib-Rambla,US$806,"8.9
Scored 8.9",Excellent,23
Apartamentos,96.0,2024-04-23,2024-04-26,4,3,Casa Montalbán Apartamentos Turísticos,US$798,"8.3
Scored 8.3",Very Good,529
Apartamentos,96.0,2024-04-23,2024-04-26,4,3,Vivienda turística Salazar,US$421,"9.2
Scored 9.2",Wonderful,56
Apartamentos,96.0,2024-04-23,2024-04-26,4,3,"Apartamento luminoso, tranquilo y céntrico",US$608,"9.1
Scored 9.1",Wonderful,62
Apartamentos,96.0,2024-04-23,2024-04-26,4,3,Céntrico apartamento inteligente,US$544,"9.2
Scored 9.2",Wonderful,15
Apartamentos,96.0,2024-04-23,2024-04-26,4,3,Preciosa vivienda con gran terraza muy luminoso,US$629,"8.5
Scored 8.5",Very Good,29
Apartamentos,96.0,2024-04-23,2024-04-26,4,3,tuGuest Gran Vía Deluxe,US$589,-,-,-
Apartamentos,96.0,2024-04-23,2024-04-26,4,3,Apartamento centro de Granada 2,US$720,"9.2
Scored 9.2",Wonderful,19
Apartamentos,96.0,2024-04-23,2024-04-26,4,3,Apartamento entero privado,US$682,"9.8
Scored 9.8",Exceptional,13
Hotel,98.0,2024-04-23,2024-04-26,4,3,Apartamento Buensuceso 46 VFTGR04774,US$480,"8.4
Scored 8.4",Very Good,47
Hotel,98.0,2024-04-23,2024-04-26,4,3,Elvira Suites,"US$1,249","8.9
Scored 8.9",Excellent,780
Hotel,98.0,2024-04-23,2024-04-26,4,3,Gran Hotel Luna de Granada,"US$1,237","8.5
Scored 8.5",Very Good,"9,530"
Hotel,98.0,2024-04-23,2024-04-26,4,3,Hotel Macià Cóndor,US$689,"7.7
Scored 7.7",Good,"1,910"
Hotel,98.0,2024-04-23,2024-04-26,4,3,Porcel Alixares,"US$1,423","8.4
Scored 8.4",Very Good,"9,501"
Hotel,98.0,2024-04-23,2024-04-26,4,3,Hotel Casa Palacete Tablas,"US$1,325","9.1
Scored 9.1",Wonderful,124
Hotel,98.0,2024-04-23,2024-04-26,4,3,Hotel Saray,US$907,"8.4
Scored 8.4",Very Good,"9,912"
Hotel,98.0,2024-04-23,2024-04-26,4,3,Hotel Comfort Dauro 2,US$913,"8.6
Scored 8.6",Excellent,"3,701"
Hotel,98.0,2024-04-23,2024-04-26,4,3,Occidental Granada,"US$1,441","8.7
Scored 8.7",Excellent,"3,189"
Hotel,98.0,2024-04-23,2024-04-26,4,3,Porcel Sabica,"US$1,664","8.3
Scored 8.3",Very Good,"4,479"
Hotel,98.0,2024-04-23,2024-04-26,4,3,Vincci Albayzin,"US$1,965","8.5
Scored 8.5",Very Good,"5,555"
Hotel,98.0,2024-04-23,2024-04-26,4,3,Alhambra Palace Hotel,"US$6,448","8.7
Scored 8.7",Excellent,"1,520"
Hotel,98.0,2024-04-23,2024-04-26,4,3,Barceló Carmen Granada,"US$2,394","9.0
Scored 9.0",Wonderful,"1,404"
Hotel,98.0,2024-04-23,2024-04-26,4,3,Hotel Dauro Premier,US$951,"8.6
Scored 8.6",Excellent,"1,464"
Hotel,98.0,2024-04-23,2024-04-26,4,3,Hotel Granada Center,"US$1,575","9.1
Scored 9.1",Wonderful,"8,880"
Hotel,98.0,2024-04-23,2024-04-26,4,3,Casual Ilbira Granada,"US$1,216","8.8
Scored 8.8",Excellent,582
Hotel,98.0,2024-04-23,2024-04-26,4,3,Room Mate Leo,"US$1,181","8.8
Scored 8.8",Excellent,"4,407"
Hotel,98.0,2024-04-23,2024-04-26,4,3,Catalonia Granada,"US$1,300","8.9
Scored 8.9",Excellent,"4,131"
Hotel,98.0,2024-04-23,2024-04-26,4,3,Barceló Granada Congress,"US$1,649","8.5
Scored 8.5",Very Good,"5,004"
Hotel,98.0,2024-04-23,2024-04-26,4,3,Meliá Granada,"US$2,273","8.2
Scored 8.2",Very Good,28
Hotel,98.0,2024-04-23,2024-04-26,4,3,NH Collection Victoria,"US$1,908","8.7
Scored 8.7",Excellent,"1,318"
Hotel,98.0,2024-04-23,2024-04-26,4,3,"Hotel Palacio de Santa Paula, Autograph Collection","US$4,091","8.4
Scored 8.4",Very Good,584
Hotel,98.0,2024-04-23,2024-04-26,4,3,Leonardo Hotel Granada,"US$1,175","8.3
Scored 8.3",Very Good,"1,336"
Hotel,98.0,2024-04-23,2024-04-26,4,3,Princesa Ana,US$869,"7.7
Scored 7.7",Good,"1,091"
Hotel,98.0,2024-04-23,2024-04-26,4,3,Hotel Reina Mora,US$832,"8.0
Scored 8.0",Very Good,77
Apartamentos,96.0,2024-04-23,2024-04-26,7,0,ALHAMBRA.MESONES 4,US$517,"9.3
Scored 9.3",Wonderful,646
Apartamentos,96.0,2024-04-23,2024-04-26,7,0,Apartamento Jose Enrique,US$469,"9.4
Scored 9.4",Wonderful,39
